RDA,mapping,MARC 21 Authority encoding string and recording method
rdaw:P10406,rdakit:hasM21,530 ** $0 [identifier]
rdaa:P51100,rdakit:hasM21,530 ** $0 [identifier]
rdaa:P51101,rdakit:hasM21,530 ** $0 [identifier]
rdaa:P51102,rdakit:hasM21,530 ** $0 [identifier]
rdaa:P51103,rdakit:hasM21,530 ** $0 [identifier]
rdaw:P10122,rdakit:hasM21,530 ** $1 [IRI]
rdaa:P50426,rdakit:hasM21,530 ** $1 [IRI]
rdaa:P50427,rdakit:hasM21,530 ** $1 [IRI]
rdaa:P50369,rdakit:hasM21,530 ** $1 [IRI]
rdaw:P10182,rdakit:hasM21,530 ** $1 [IRI]
rdaw:P10219,rdakit:hasM21,530 ** $1 [IRI]
rdaa:P50370,rdakit:hasM21,530 ** $1 [IRI]
rdaw:P10002,rdakit:hasM21,530 ** $1 [IRI]
rdaw:P10212,rdakit:hasM21,530 ** $1 [IRI]
rdaw:P10213,rdakit:hasM21,530 ** $1 [IRI]
rdaw:P10019,rdakit:hasM21,530 ** $1 [IRI]
rdaw:P10147,rdakit:hasM21,530 ** $1 [IRI]
rdaa:P50368,rdakit:hasM21,530 ** $1 [IRI]
rdaw:P10156,rdakit:hasM21,530 ** $1 [IRI]
rdaa:P50306,rdakit:hasM21,530 ** $1 [IRI]
rdaa:P50321,rdakit:hasM21,530 ** $1 [IRI]
rdaa:P50312,rdakit:hasM21,530 ** $1 [IRI]
rdaa:P50305,rdakit:hasM21,530 ** $1 [IRI]
rdaa:P50320,rdakit:hasM21,530 ** $1 [IRI]
rdaa:P50311,rdakit:hasM21,530 ** $1 [IRI]
rdaw:P10406,rdakit:hasM21,530 ** $1 [IRI]
rdaa:P51100,rdakit:hasM21,530 ** $1 [IRI]
rdaa:P51101,rdakit:hasM21,530 ** $1 [IRI]
rdaa:P51102,rdakit:hasM21,530 ** $1 [IRI]
rdaa:P51103,rdakit:hasM21,530 ** $1 [IRI]
rdae:P20065,rdakit:hasM21,530 ** $6 [identifier] (recording a script of description)
rdaa:P50306,rdakit:hasM21,"530 ** $a, d, f, h, k, l, m, n, o, p, r, s [structured description]"
rdaa:P50321,rdakit:hasM21,"530 ** $a, d, f, h, k, l, m, n, o, p, r, s [structured description]"
rdaa:P50312,rdakit:hasM21,"530 ** $a, d, f, h, k, l, m, n, o, p, r, s [structured description]"
rdaw:P10122,rdakit:hasM21,"530 ** $a, d, f, k, m, n, p, r [structured description]"
rdaa:P50426,rdakit:hasM21,"530 ** $a, d, f, k, m, n, p, r [structured description]"
rdaa:P50427,rdakit:hasM21,"530 ** $a, d, f, k, m, n, p, r [structured description]"
rdaa:P50369,rdakit:hasM21,"530 ** $a, d, f, k, m, n, p, r [structured description]"
rdaw:P10182,rdakit:hasM21,"530 ** $a, d, f, k, m, n, p, r [structured description]"
rdaa:P50370,rdakit:hasM21,"530 ** $a, d, f, k, m, n, p, r [structured description]"
rdaw:P10212,rdakit:hasM21,"530 ** $a, d, f, k, m, n, p, r [structured description]"
rdaw:P10213,rdakit:hasM21,"530 ** $a, d, f, k, m, n, p, r [structured description]"
rdaw:P10019,rdakit:hasM21,"530 ** $a, d, f, k, m, n, p, r [structured description]"
rdaw:P10147,rdakit:hasM21,"530 ** $a, d, f, k, m, n, p, r [structured description]"
rdaa:P50368,rdakit:hasM21,"530 ** $a, d, f, k, m, n, p, r [structured description]"
rdaw:P10156,rdakit:hasM21,"530 ** $a, d, f, k, m, n, p, r [structured description]"
rdaa:P50305,rdakit:hasM21,"530 ** $a, d, f, k, m, n, p, r [structured description]"
rdaa:P50320,rdakit:hasM21,"530 ** $a, d, f, k, m, n, p, r [structured description]"
rdaa:P50311,rdakit:hasM21,"530 ** $a, d, f, k, m, n, p, r [structured description]"
rdaa:P51100,rdakit:hasM21,"530 ** $a, d, f, k, m, n, p, r [structured description]"
rdaa:P51101,rdakit:hasM21,"530 ** $a, d, f, k, m, n, p, r [structured description]"
rdaa:P51102,rdakit:hasM21,"530 ** $a, d, f, k, m, n, p, r [structured description]"
rdaa:P51103,rdakit:hasM21,"530 ** $a, d, f, k, m, n, p, r [structured description]"
rdan:P80067,rdakit:hasM21,530 ** $w/0 [identifier]
rdan:P80067,rdakit:hasM21,530 ** $w/1 [identifier]
rdaw:P10601,rdakit:hasM21,551 ** $0 [identifier]
rdap:P70020,rdakit:hasM21,551 ** $0 [identifier]
rdaa:P50425,rdakit:hasM21,551 ** $0 [identifier]
rdaa:P50338,rdakit:hasM21,551 ** $0 [identifier]
rdaa:P50342,rdakit:hasM21,551 ** $0 [identifier]
rdaa:P50350,rdakit:hasM21,551 ** $0 [identifier]
rdaa:P50354,rdakit:hasM21,551 ** $0 [identifier]
rdaa:P50346,rdakit:hasM21,551 ** $0 [identifier]
rdaw:P10316,rdakit:hasM21,551 ** $0 [identifier]
rdaw:P10406,rdakit:hasM21,551 ** $0 [identifier]
rdaw:P10321,rdakit:hasM21,551 ** $0 [identifier]
rdaw:P10601,rdakit:hasM21,551 ** $1 [IRI]
rdap:P70020,rdakit:hasM21,551 ** $1 [IRI]
rdaa:P50425,rdakit:hasM21,551 ** $1 [IRI]
rdaa:P50338,rdakit:hasM21,551 ** $1 [IRI]
rdaa:P50342,rdakit:hasM21,551 ** $1 [IRI]
rdaa:P50350,rdakit:hasM21,551 ** $1 [IRI]
rdaa:P50354,rdakit:hasM21,551 ** $1 [IRI]
rdaa:P50346,rdakit:hasM21,551 ** $1 [IRI]
rdaw:P10316,rdakit:hasM21,551 ** $1 [IRI]
rdaw:P10406,rdakit:hasM21,551 ** $1 [IRI]
rdaw:P10321,rdakit:hasM21,551 ** $1 [IRI]
rdae:P20065,rdakit:hasM21,551 ** $6 [identifier] (recording a script of description)
rdaw:P10601,rdakit:hasM21,551 ** $a [structured description]
rdaa:P50425,rdakit:hasM21,551 ** $a [structured description]
rdaa:P50338,rdakit:hasM21,551 ** $a [structured description]
rdaa:P50342,rdakit:hasM21,551 ** $a [structured description]
rdaa:P50350,rdakit:hasM21,551 ** $a [structured description]
rdaa:P50354,rdakit:hasM21,551 ** $a [structured description]
rdaa:P50346,rdakit:hasM21,551 ** $a [structured description]
rdaw:P10316,rdakit:hasM21,551 ** $a [structured description]
rdaw:P10321,rdakit:hasM21,551 ** $a [structured description]
rdae:P20065,rdakit:hasM21,640 ** $6 [identifier] (recording a script of description)
rdae:P20065,rdakit:hasM21,641 ** $6 [identifier] (recording a script of description)
rdam:P30062,rdakit:hasM21,641 ** $a [unstructured description]
rdaw:P10061,rdakit:hasM21,642 ** $5 [identifier] (recording an agent who records metadata)
rdam:P30083,rdakit:hasM21,642 ** $5 [identifier] (recording an agent who publishes metadata)
rdae:P20065,rdakit:hasM21,642 ** $6 [identifier] (recording a script of description)
rdae:P20065,rdakit:hasM21,643 ** $6 [identifier] (recording a script of description)
rdaw:P10061,rdakit:hasM21,644 ** $5 [identifier] (recording an agent who records metadata)
rdam:P30083,rdakit:hasM21,644 ** $5 [identifier] (recording an agent who publishes metadata)
rdae:P20065,rdakit:hasM21,644 ** $6 [identifier] (recording a script of description)
rdaw:P10061,rdakit:hasM21,645 ** $5 [identifier] (recording an agent who records metadata)
rdam:P30083,rdakit:hasM21,645 ** $5 [identifier] (recording an agent who publishes metadata)
rdae:P20065,rdakit:hasM21,645 ** $6 [identifier] (recording a script of description)
rdaw:P10061,rdakit:hasM21,646 ** $5 [identifier] (recording an agent who records metadata)
rdam:P30083,rdakit:hasM21,646 ** $5 [identifier] (recording an agent who publishes metadata)
rdae:P20065,rdakit:hasM21,646 ** $6 [identifier] (recording a script of description)
rdae:P20065,rdakit:hasM21,663 ** $6 [identifier] (recording a script of description)
rdaw:P10402,rdakit:hasM21,663 ** $a [unstructured description]
rdae:P20065,rdakit:hasM21,664 ** $6 [identifier] (recording a script of description)
rdae:P20065,rdakit:hasM21,665 ** $6 [identifier] (recording a script of description)
rdaa:P50035,rdakit:hasM21,665 ** $a [unstructured description]
rdaw:P10210,rdakit:hasM21,665 ** $a [unstructured description]
rdaa:P50391,rdakit:hasM21,665 ** $a [unstructured description]
rdaa:P50392,rdakit:hasM21,665 ** $a [unstructured description]
rdaa:P50393,rdakit:hasM21,665 ** $a [unstructured description]
rdae:P20071,rdakit:hasM21,665 ** $a [unstructured description]
rdap:P70022,rdakit:hasM21,665 ** $a [unstructured description]
rdat:P70045,rdakit:hasM21,665 ** $a [unstructured description]
rdaw:P10330,rdakit:hasM21,665 ** $a [unstructured description]
rdae:P20065,rdakit:hasM21,666 ** $6 [identifier] (recording a script of description)
rdan:P80067,rdakit:hasM21,667 ** $a [unstructured description]
rdan:P80166,rdakit:hasM21,667 ** $a [unstructured description]
rdaa:P50391,rdakit:hasM21,667 ** $a [unstructured description]
rdaa:P50392,rdakit:hasM21,667 ** $a [unstructured description]
rdaa:P50393,rdakit:hasM21,667 ** $a [unstructured description]
rdae:P20071,rdakit:hasM21,667 ** $a [unstructured description]
rdaa:P50394,rdakit:hasM21,667 ** $a [unstructured description]
rdaw:P10402,rdakit:hasM21,667 ** $a [unstructured description]
rdaa:P50395,rdakit:hasM21,667 ** $a [unstructured description]
rdap:P70022,rdakit:hasM21,667 ** $a [unstructured description]
rdat:P70045,rdakit:hasM21,667 ** $a [unstructured description]
rdaw:P10330,rdakit:hasM21,667 ** $a [unstructured description]
rdaa:P50391,rdakit:hasM21,670 ** $a [unstructured description]
rdaa:P50392,rdakit:hasM21,670 ** $a [unstructured description]
rdaa:P50393,rdakit:hasM21,670 ** $a [unstructured description]
rdae:P20071,rdakit:hasM21,670 ** $a [unstructured description]
rdaa:P50394,rdakit:hasM21,670 ** $a [unstructured description]
rdaa:P50395,rdakit:hasM21,670 ** $a [unstructured description]
rdap:P70022,rdakit:hasM21,670 ** $a [unstructured description]
rdat:P70045,rdakit:hasM21,670 ** $a [unstructured description]
rdaw:P10330,rdakit:hasM21,670 ** $a [unstructured description]
rdan:P80139,rdakit:hasM21,670 ** $a [unstructured description]
rdaw:P10406,rdakit:hasM21,670 ** $a [unstructured description]
rdaa:P50391,rdakit:hasM21,670 ** $b [unstructured description]
rdaa:P50392,rdakit:hasM21,670 ** $b [unstructured description]
rdaa:P50393,rdakit:hasM21,670 ** $b [unstructured description]
rdae:P20071,rdakit:hasM21,670 ** $b [unstructured description]
rdaa:P50394,rdakit:hasM21,670 ** $b [unstructured description]
rdaa:P50395,rdakit:hasM21,670 ** $b [unstructured description]
rdap:P70022,rdakit:hasM21,670 ** $b [unstructured description]
rdat:P70045,rdakit:hasM21,670 ** $b [unstructured description]
rdaw:P10330,rdakit:hasM21,670 ** $b [unstructured description]
rdan:P80139,rdakit:hasM21,670 ** $b [unstructured description]
rdaw:P10406,rdakit:hasM21,670 ** $b [unstructured description]
rdaw:P10406,rdakit:hasM21,670 ** $w [identifier]
rdaa:P50426,rdakit:hasM21,672 ** $1 [IRI]
rdaa:P50427,rdakit:hasM21,672 ** $1 [IRI]
rdaa:P50369,rdakit:hasM21,672 ** $1 [IRI]
rdaa:P50370,rdakit:hasM21,672 ** $1 [IRI]
rdaa:P50368,rdakit:hasM21,672 ** $1 [IRI]
rdaa:P50306,rdakit:hasM21,672 ** $1 [IRI]
rdaa:P50321,rdakit:hasM21,672 ** $1 [IRI]
rdaa:P50312,rdakit:hasM21,672 ** $1 [IRI]
rdaa:P50305,rdakit:hasM21,672 ** $1 [IRI]
rdaa:P50320,rdakit:hasM21,672 ** $1 [IRI]
rdaa:P50311,rdakit:hasM21,672 ** $1 [IRI]
rdaa:P50001,rdakit:hasM21,672 ** $1 [IRI]
rdaa:P51100,rdakit:hasM21,672 ** $1 [IRI]
rdaa:P51101,rdakit:hasM21,672 ** $1 [IRI]
rdaa:P51102,rdakit:hasM21,672 ** $1 [IRI]
rdaa:P51103,rdakit:hasM21,672 ** $1 [IRI]
rdaa:P50426,rdakit:hasM21,"672 ** $a, b, f [structured description]"
rdaa:P50427,rdakit:hasM21,"672 ** $a, b, f [structured description]"
rdaa:P50369,rdakit:hasM21,"672 ** $a, b, f [structured description]"
rdaa:P50370,rdakit:hasM21,"672 ** $a, b, f [structured description]"
rdaa:P50368,rdakit:hasM21,"672 ** $a, b, f [structured description]"
rdaa:P50306,rdakit:hasM21,"672 ** $a, b, f [structured description]"
rdaa:P50321,rdakit:hasM21,"672 ** $a, b, f [structured description]"
rdaa:P50312,rdakit:hasM21,"672 ** $a, b, f [structured description]"
rdaa:P50305,rdakit:hasM21,"672 ** $a, b, f [structured description]"
rdaa:P50320,rdakit:hasM21,"672 ** $a, b, f [structured description]"
rdaa:P50311,rdakit:hasM21,"672 ** $a, b, f [structured description]"
rdaa:P50001,rdakit:hasM21,"672 ** $a, b, f [structured description]"
rdaa:P51100,rdakit:hasM21,"672 ** $a, b, f [structured description]"
rdaa:P51101,rdakit:hasM21,"672 ** $a, b, f [structured description]"
rdaa:P51102,rdakit:hasM21,"672 ** $a, b, f [structured description]"
rdaa:P51103,rdakit:hasM21,"672 ** $a, b, f [structured description]"
rdaa:P50426,rdakit:hasM21,"672 ** $w, 0 [identifier]"
rdaa:P50427,rdakit:hasM21,"672 ** $w, 0 [identifier]"
rdaa:P50369,rdakit:hasM21,"672 ** $w, 0 [identifier]"
rdaa:P50370,rdakit:hasM21,"672 ** $w, 0 [identifier]"
rdaa:P50368,rdakit:hasM21,"672 ** $w, 0 [identifier]"
rdaa:P50306,rdakit:hasM21,"672 ** $w, 0 [identifier]"
rdaa:P50321,rdakit:hasM21,"672 ** $w, 0 [identifier]"
rdaa:P50312,rdakit:hasM21,"672 ** $w, 0 [identifier]"
rdaa:P50305,rdakit:hasM21,"672 ** $w, 0 [identifier]"
rdaa:P50320,rdakit:hasM21,"672 ** $w, 0 [identifier]"
rdaa:P50311,rdakit:hasM21,"672 ** $w, 0 [identifier]"
rdaa:P50001,rdakit:hasM21,"672 ** $w, 0 [identifier]"
rdaa:P51100,rdakit:hasM21,"672 ** $w, 0 [identifier]"
rdaa:P51101,rdakit:hasM21,"672 ** $w, 0 [identifier]"
rdaa:P51102,rdakit:hasM21,"672 ** $w, 0 [identifier]"
rdaa:P51103,rdakit:hasM21,"672 ** $w, 0 [identifier]"
rdaa:P50306,rdakit:hasM21,673 ** $1 [IRI]
rdaa:P50321,rdakit:hasM21,673 ** $1 [IRI]
rdaa:P50312,rdakit:hasM21,673 ** $1 [IRI]
rdaa:P50307,rdakit:hasM21,673 ** $1 [IRI]
rdaa:P50305,rdakit:hasM21,673 ** $1 [IRI]
rdaa:P50320,rdakit:hasM21,673 ** $1 [IRI]
rdaa:P50311,rdakit:hasM21,673 ** $1 [IRI]
rdaa:P50306,rdakit:hasM21,"673 ** $a, b, f [structured description]"
rdaa:P50321,rdakit:hasM21,"673 ** $a, b, f [structured description]"
rdaa:P50312,rdakit:hasM21,"673 ** $a, b, f [structured description]"
rdaa:P50305,rdakit:hasM21,"673 ** $a, b, f [structured description]"
rdaa:P50320,rdakit:hasM21,"673 ** $a, b, f [structured description]"
rdaa:P50311,rdakit:hasM21,"673 ** $a, b, f [structured description]"
,,
rdaa:P50321,rdakit:hasM21,"673 ** $w, 0 [identifier]"
rdaa:P50312,rdakit:hasM21,"673 ** $w, 0 [identifier]"
rdaa:P50305,rdakit:hasM21,"673 ** $w, 0 [identifier]"
rdaa:P50320,rdakit:hasM21,"673 ** $w, 0 [identifier]"
rdaa:P50311,rdakit:hasM21,"673 ** $w, 0 [identifier]"
rdaa:P50391,rdakit:hasM21,675 ** $a [unstructured description]
rdaa:P50392,rdakit:hasM21,675 ** $a [unstructured description]
rdaa:P50393,rdakit:hasM21,675 ** $a [unstructured description]
rdae:P20071,rdakit:hasM21,675 ** $a [unstructured description]
rdaa:P50394,rdakit:hasM21,675 ** $a [unstructured description]
rdaa:P50395,rdakit:hasM21,675 ** $a [unstructured description]
rdap:P70022,rdakit:hasM21,675 ** $a [unstructured description]
rdaw:P10330,rdakit:hasM21,675 ** $a [unstructured description]
rdaw:P10406,rdakit:hasM21,675 ** $a [unstructured description]
rdaa:P50035,rdakit:hasM21,678 ** $a [unstructured description]
rdaa:P50391,rdakit:hasM21,678 ** $a [unstructured description]
rdaa:P50392,rdakit:hasM21,678 ** $a [unstructured description]
rdaa:P50393,rdakit:hasM21,678 ** $a [unstructured description]
rdae:P20071,rdakit:hasM21,678 ** $a [unstructured description]
rdaa:P50394,rdakit:hasM21,678 ** $a [unstructured description]
rdaa:P50395,rdakit:hasM21,678 ** $a [unstructured description]
rdap:P70022,rdakit:hasM21,678 ** $a [unstructured description]
rdat:P70045,rdakit:hasM21,678 ** $a [unstructured description]
rdaw:P10330,rdakit:hasM21,678 ** $a [unstructured description]
rdaa:P50035,rdakit:hasM21,678 ** $b [unstructured description]
rdaa:P50391,rdakit:hasM21,678 ** $b [unstructured description]
rdaa:P50392,rdakit:hasM21,678 ** $b [unstructured description]
rdaa:P50393,rdakit:hasM21,678 ** $b [unstructured description]
rdae:P20071,rdakit:hasM21,678 ** $b [unstructured description]
rdaa:P50394,rdakit:hasM21,678 ** $b [unstructured description]
rdaa:P50395,rdakit:hasM21,678 ** $b [unstructured description]
rdap:P70022,rdakit:hasM21,678 ** $b [unstructured description]
rdaw:P10330,rdakit:hasM21,678 ** $b [unstructured description]
rdaa:P50113,rdakit:hasM21,678 0* $a [unstructured description]
rdaa:P50064,rdakit:hasM21,678 0* $a [unstructured description]
rdaw:P10402,rdakit:hasM21,680 ** $a [unstructured description]
rdaw:P10402,rdakit:hasM21,680 ** $i [unstructured description]
rdaw:P10402,rdakit:hasM21,682 ** $a [unstructured description]
rdaw:P10402,rdakit:hasM21,682 ** $i [unstructured description]
rdaw:P10402,rdakit:hasM21,688 ** $a [unstructured description]
rdaw:P10219,rdakit:hasM21,700 ** $0 [identifier]
rdaw:P10406,rdakit:hasM21,700 ** $0 [identifier]
rdaa:P50403,rdakit:hasM21,700 ** $1 [IRI]
rdaw:P10331,rdakit:hasM21,700 ** $1 [IRI]
rdaw:P10219,rdakit:hasM21,700 ** $1 [IRI]
rdaw:P10406,rdakit:hasM21,700 ** $1 [IRI]
rdaw:P10406,rdakit:hasM21,700 ** $2 [identifier]
rdae:P20065,rdakit:hasM21,700 ** $6 [identifier] (recording a script of description)
rdae:P20313,rdakit:hasM21,"700 ** $a, b, c, d, f, g, h, k, l, m, n, o, p, q, r, s, t [structured description]"
rdaw:P10331,rdakit:hasM21,"700 ** $a, b, c, d, f, g, m, n, p, q, r, t [structured description]"
rdaa:P50403,rdakit:hasM21,"700 ** $a, b, c, d, g, q [structured description]"
rdaa:P50110,rdakit:hasM21,700 ** $c [structured description]
rdaw:P10219,rdakit:hasM21,700 ** $f [structured description]
rdaw:P10220,rdakit:hasM21,700 ** $m [structured description]
rdaw:P10079,rdakit:hasM21,700 ** $n [identifier]
rdaw:P10221,rdakit:hasM21,700 ** $r [structured description]
rdaa:P50121,rdakit:hasM21,700 0* $0 [identifier]
rdaa:P50120,rdakit:hasM21,700 0* $0 [identifier]
rdaa:P50411,rdakit:hasM21,700 0* $1 [IRI]
rdaa:P50121,rdakit:hasM21,700 0* $1 [IRI]
rdaa:P50120,rdakit:hasM21,700 0* $1 [IRI]
rdaa:P50292,rdakit:hasM21,700 0* $a [unstructured description]
rdaa:P50411,rdakit:hasM21,"700 0* $a, b, c, d, g, q [structured description]"
rdaa:P50121,rdakit:hasM21,700 0* $d [structured description]
rdaa:P50120,rdakit:hasM21,700 0* $d [structured description]
rdaa:P50115,rdakit:hasM21,700 0* $q [unstructured description]
rdaa:P50292,rdakit:hasM21,700 0* $q [unstructured description]
rdaa:P50121,rdakit:hasM21,700 1* $0 [identifier]
rdaa:P50120,rdakit:hasM21,700 1* $0 [identifier]
rdaa:P50411,rdakit:hasM21,700 1* $1 [IRI]
rdaa:P50121,rdakit:hasM21,700 1* $1 [IRI]
rdaa:P50120,rdakit:hasM21,700 1* $1 [IRI]
rdaa:P50292,rdakit:hasM21,700 1* $a [unstructured description]
rdaa:P50291,rdakit:hasM21,700 1* $a [unstructured description]
rdaa:P50411,rdakit:hasM21,"700 1* $a, b, c, d, g, q [structured description]"
rdaa:P50121,rdakit:hasM21,700 1* $d [structured description]
rdaa:P50120,rdakit:hasM21,700 1* $d [structured description]
rdaa:P50115,rdakit:hasM21,700 1* $q [unstructured description]
rdaa:P50292,rdakit:hasM21,700 1* $q [unstructured description]
rdaa:P50405,rdakit:hasM21,700 3* $1 [IRI]
rdaa:P50409,rdakit:hasM21,700 3* $1 [IRI]
rdaa:P50405,rdakit:hasM21,"700 3* $a, c, d, g [structured description]"
rdaa:P50409,rdakit:hasM21,"700 3* $a, c, d, g [structured description]"
rdaa:P50039,rdakit:hasM21,710 ** $0 [identifier]
rdaa:P50037,rdakit:hasM21,710 ** $0 [identifier]
rdaa:P50038,rdakit:hasM21,710 ** $0 [identifier]
rdaw:P10219,rdakit:hasM21,710 ** $0 [identifier]
rdaw:P10406,rdakit:hasM21,710 ** $0 [identifier]
rdaa:P50403,rdakit:hasM21,710 ** $1 [IRI]
rdaa:P50405,rdakit:hasM21,710 ** $1 [IRI]
rdaa:P50407,rdakit:hasM21,710 ** $1 [IRI]
rdaw:P10331,rdakit:hasM21,710 ** $1 [IRI]
rdaa:P50039,rdakit:hasM21,710 ** $1 [IRI]
rdaa:P50037,rdakit:hasM21,710 ** $1 [IRI]
rdaa:P50038,rdakit:hasM21,710 ** $1 [IRI]
rdaw:P10219,rdakit:hasM21,710 ** $1 [IRI]
rdaw:P10406,rdakit:hasM21,710 ** $1 [IRI]
rdaw:P10406,rdakit:hasM21,710 ** $2 [identifier]
rdae:P20065,rdakit:hasM21,710 ** $6 [identifier] (recording a script of description)
rdaa:P50037,rdakit:hasM21,710 ** $a [structured description]
rdaa:P50038,rdakit:hasM21,710 ** $a [structured description]
rdae:P20313,rdakit:hasM21,"710 ** $a, b, c, d, f, g, h, k, l, m, n, o, p, r, s, t [structured description]"
rdaw:P10331,rdakit:hasM21,"710 ** $a, b, c, d, f, g, m, n, p, r, t [structured description]"
rdaa:P50403,rdakit:hasM21,"710 ** $a, b, c, d, g [structured description]"
rdaa:P50405,rdakit:hasM21,"710 ** $a, b, c, d, g [structured description]"
rdaa:P50407,rdakit:hasM21,"710 ** $a, b, c, d, g [structured description]"
rdaa:P50039,rdakit:hasM21,710 ** $d [structured description]
rdaw:P10219,rdakit:hasM21,710 ** $f [structured description]
rdaw:P10220,rdakit:hasM21,710 ** $m [structured description]
rdaw:P10079,rdakit:hasM21,710 ** $n [identifier]
rdaw:P10221,rdakit:hasM21,710 ** $r [structured description]
rdaw:P10292,rdakit:hasM21,710 1* $a [structured description]
rdaw:P10292,rdakit:hasM21,710 1* $g [structured description]
rdaa:P50039,rdakit:hasM21,711 ** $0 [identifier]
rdaa:P50037,rdakit:hasM21,711 ** $0 [identifier]
rdaa:P50038,rdakit:hasM21,711 ** $0 [identifier]
rdaw:P10219,rdakit:hasM21,711 ** $0 [identifier]
rdaw:P10406,rdakit:hasM21,711 ** $0 [identifier]
rdaa:P50403,rdakit:hasM21,711 ** $1 [IRI]
rdaa:P50405,rdakit:hasM21,711 ** $1 [IRI]
rdaa:P50407,rdakit:hasM21,711 ** $1 [IRI]
rdaw:P10331,rdakit:hasM21,711 ** $1 [IRI]
rdaa:P50039,rdakit:hasM21,711 ** $1 [IRI]
rdaa:P50037,rdakit:hasM21,711 ** $1 [IRI]
rdaa:P50038,rdakit:hasM21,711 ** $1 [IRI]
rdaw:P10219,rdakit:hasM21,711 ** $1 [IRI]
rdaw:P10406,rdakit:hasM21,711 ** $1 [IRI]
rdaw:P10406,rdakit:hasM21,711 ** $2 [identifier]
rdae:P20065,rdakit:hasM21,711 ** $6 [identifier] (recording a script of description)
rdaa:P50037,rdakit:hasM21,711 ** $a [structured description]
rdaa:P50038,rdakit:hasM21,711 ** $a [structured description]
rdae:P20313,rdakit:hasM21,"711 ** $a, c, d, e, f, g, h, k, l, n, p, q, s, t [structured description]"
rdaw:P10331,rdakit:hasM21,"711 ** $a, c, d, e, f, n, p, q, s, t [structured description]"
rdaa:P50403,rdakit:hasM21,"711 ** $a, c, d, e, g, n, q [structured description]"
rdaa:P50405,rdakit:hasM21,"711 ** $a, c, d, e, g, n, q [structured description]"
rdaa:P50407,rdakit:hasM21,"711 ** $a, c, d, e, g, n, q [structured description]"
