canonical uri,mapping,lexical uri
rdae:P20095,owl:sameAs,rdae:adaptedAsMotionPictureScreenplayExpression.en
rdae:P20096,owl:sameAs,rdae:adaptedAsScreenplayExpression.en
rdae:P20097,owl:sameAs,rdae:adaptedAsTelevisionScreenplayExpression.en
rdae:P20098,owl:sameAs,rdae:adaptedAsVideoScreenplayExpression.en
rdae:P20099,owl:sameAs,rdae:adaptedAsRadioScriptExpression.en
rdae:P20100,owl:sameAs,rdae:complementedByExpression.en
rdae:P20101,owl:sameAs,rdae:separatedIntoExpression.en
rdae:P20102,owl:sameAs,rdae:screenplayForExpression.en
rdae:P20103,owl:sameAs,rdae:incidentalMusicForExpression.en
rdae:P20104,owl:sameAs,rdae:abstractedAsExpression.en
rdae:P20105,owl:sameAs,rdae:augmentedByExpression.en
rdae:P20106,owl:sameAs,rdae:summarizedAsExpression.en
rdae:P20107,owl:sameAs,rdae:catalogueExpression.en
rdae:P20108,owl:sameAs,rdae:concordanceExpression.en
rdae:P20109,owl:sameAs,rdae:addendaExpression.en
rdae:P20110,owl:sameAs,rdae:adaptedAsLibrettoExpression.en
rdae:P20114,owl:sameAs,rdae:imitatedAsExpression.en
rdae:P20115,owl:sameAs,rdae:expandedAsExpression.en
rdae:P20118,owl:sameAs,rdae:appendixExpression.en
rdae:P20119,owl:sameAs,rdae:freelyTranslatedAsExpression.en
rdae:P20120,owl:sameAs,rdae:guideExpression.en
rdae:P20121,owl:sameAs,rdae:abridgementOfExpression.en
rdae:P20122,owl:sameAs,rdae:abstractOfExpression.en
rdae:P20123,owl:sameAs,rdae:dramatizationOfExpression.en
rdae:P20124,owl:sameAs,rdae:verseAdaptationOfExpression.en
rdae:P20125,owl:sameAs,rdae:motionPictureAdaptationOfExpression.en
rdae:P20126,owl:sameAs,rdae:novelizationOfExpression.en
rdae:P20127,owl:sameAs,rdae:radioAdaptationOfExpression.en
rdae:P20128,owl:sameAs,rdae:televisionAdaptationOfExpression.en
rdae:P20129,owl:sameAs,rdae:screenplayBasedOnExpression.en
rdae:P20130,owl:sameAs,rdae:motionPictureScreenplayBasedOnExpression.en
rdae:P20131,owl:sameAs,rdae:televisionScreenplayBasedOnExpression.en
rdae:P20132,owl:sameAs,rdae:videoScreenplayBasedOnExpression.en
rdae:P20133,owl:sameAs,rdae:radioScriptBasedOnExpression.en
rdae:P20134,owl:sameAs,rdae:videoAdaptationOfExpression.en
rdae:P20135,owl:sameAs,rdae:digestOfExpression.en
rdae:P20137,owl:sameAs,rdae:absorptionOfExpression.en
rdae:P20138,owl:sameAs,rdae:absorptionInPartOfExpression.en
rdae:P20139,owl:sameAs,rdae:arrangementOf.en
rdae:P20140,owl:sameAs,rdae:freeTranslationOfExpression.en
rdae:P20141,owl:sameAs,rdae:translationOf.en
rdae:P20142,owl:sameAs,rdae:parodiedAsExpression.en
rdae:P20143,owl:sameAs,rdae:absorbedByExpression.en
rdae:P20144,owl:sameAs,rdae:absorbedInPartByExpression.en
rdae:P20145,owl:sameAs,rdae:partExpression.en
rdae:P20146,owl:sameAs,rdae:errataToExpression.en
rdae:P20147,owl:sameAs,rdae:guideToExpression.en
rdae:P20148,owl:sameAs,rdae:illustrationsForExpression.en
rdae:P20149,owl:sameAs,rdae:continuationOfExpression.en
rdae:P20151,owl:sameAs,rdae:supplementToExpression.en
rdae:P20152,owl:sameAs,rdae:adaptationOfExpression.en
rdae:P20153,owl:sameAs,rdae:adaptedAsExpression.en
rdae:P20154,owl:sameAs,rdae:precededByExpression.en
rdae:P20155,owl:sameAs,rdae:findingAidExpression.en
rdae:P20156,owl:sameAs,rdae:indexExpression.en
rdae:P20157,owl:sameAs,rdae:screenplayExpression.en
rdae:P20158,owl:sameAs,rdae:motionPictureScreenplayExpression.en
rdae:P20159,owl:sameAs,rdae:musicalSettingOfExpression.en
rdae:P20160,owl:sameAs,rdae:radioScriptExpression.en
rdae:P20161,owl:sameAs,rdae:televisionScreenplayExpression.en
rdae:P20162,owl:sameAs,rdae:videoScreenplayExpression.en
rdae:P20163,owl:sameAs,rdae:librettoExpression.en
rdae:P20164,owl:sameAs,rdae:paraphrasedAsExpression.en
rdae:P20165,owl:sameAs,rdae:arrangedAs.en
rdae:P20166,owl:sameAs,rdae:abridgedAsExpression.en
rdae:P20167,owl:sameAs,rdae:splitFromExpression.en
rdae:P20168,owl:sameAs,rdae:separatedFromExpression.en
rdae:P20169,owl:sameAs,rdae:succeededByExpression.en
rdae:P20170,owl:sameAs,rdae:digestedAsExpression.en
rdae:P20171,owl:sameAs,rdae:translatedAs.en
rdae:P20172,owl:sameAs,rdae:supplementExpression.en
rdae:P20173,owl:sameAs,rdae:screenplayForMotionPictureExpression.en
rdae:P20174,owl:sameAs,rdae:screenplayForTelevisionProgramExpression.en
rdae:P20175,owl:sameAs,rdae:screenplayForVideoExpression.en
rdae:P20176,owl:sameAs,rdae:scriptForRadioProgramExpression.en
rdae:P20177,owl:sameAs,rdae:addendaToExpression.en
rdae:P20179,owl:sameAs,rdae:summaryOfExpression.en
rdae:P20180,owl:sameAs,rdae:catalogueOfExpression.en
rdae:P20181,owl:sameAs,rdae:concordanceToExpression.en
rdae:P20183,owl:sameAs,rdae:choreographicAdaptationOfExpression.en
rdae:P20184,owl:sameAs,rdae:expandedVersionOfExpression.en
rdae:P20185,owl:sameAs,rdae:remakeOfExpression.en
rdae:P20186,owl:sameAs,rdae:paraphraseOfExpression.en
rdae:P20188,owl:sameAs,rdae:indexToExpression.en
rdae:P20189,owl:sameAs,rdae:revisionOf.en
rdae:P20190,owl:sameAs,rdae:librettoBasedOnExpression.en
rdae:P20191,owl:sameAs,rdae:continuedByExpression.en
rdae:P20192,owl:sameAs,rdae:augmentationOfExpression.en
rdae:P20193,owl:sameAs,rdae:abstractsForExpression.en
rdae:P20194,owl:sameAs,rdae:indexingForExpression.en
rdae:P20195,owl:sameAs,rdae:imitationOfExpression.en
rdae:P20196,owl:sameAs,rdae:parodyOfExpression.en
rdae:P20197,owl:sameAs,rdae:findingAidForExpression.en
rdae:P20198,owl:sameAs,rdae:replacementInPartOfExpression.en
rdae:P20199,owl:sameAs,rdae:replacementOfExpression.en
rdae:P20200,owl:sameAs,rdae:splitIntoExpression.en
rdae:P20201,owl:sameAs,rdae:mergerOfExpression.en
rdae:P20203,owl:sameAs,rdae:expressionOfDerivativeWork.en
rdae:P20204,owl:sameAs,rdae:expressionOfSourceWork.en
rdae:P20205,owl:sameAs,rdae:relatedExpressionOfExpression.en
rdae:P20209,owl:sameAs,rdae:formatOfNotatedMusic.en
rdae:P20210,owl:sameAs,rdae:detailsOfCartographicContent.en
rdae:P20211,owl:sameAs,rdae:revisedAs.en
rdae:P20212,owl:sameAs,rdae:mergedToFormExpression.en
rdae:P20213,owl:sameAs,rdae:additionalScaleInformation.en
rdae:P20214,owl:sameAs,rdae:dateOfExpression.en
rdae:P20215,owl:sameAs,rdae:mediumOfPerformanceOfMusicalContent.en
rdae:P20216,owl:sameAs,rdae:projectionOfCartographicContent.en
rdae:P20217,owl:sameAs,rdae:captureInformation.en
rdae:P20218,owl:sameAs,rdae:placeOfCapture.en
rdae:P20219,owl:sameAs,rdae:duration.en
rdae:P20226,owl:sameAs,rdae:horizontalScaleOfCartographicContent.en
rdae:P20227,owl:sameAs,rdae:scaleOfStillImageOrThreeDimensionalForm.en
rdae:P20228,owl:sameAs,rdae:scale.en
rdae:P20229,owl:sameAs,rdae:aspectRatio.en
rdae:P20230,owl:sameAs,rdae:verticalScaleOfCartographicContent.en
rdae:P20231,owl:sameAs,rdae:workExpressed.en
rdae:P20239,owl:sameAs,rdae:musicalTheatreAdaptationOfExpression.en
rdae:P20240,owl:sameAs,rdae:operaAdaptationOfExpression.en
rdae:P20241,owl:sameAs,rdae:adaptedAsMusicalTheatreExpression.en
rdae:P20242,owl:sameAs,rdae:adaptedAsOperaExpression.en
rdae:P20243,owl:sameAs,rdae:musicExpression.en
rdae:P20244,owl:sameAs,rdae:musicForExpression.en
rdae:P20245,owl:sameAs,rdae:videoMusicExpression.en
rdae:P20246,owl:sameAs,rdae:musicForVideoExpression.en
rdae:P20247,owl:sameAs,rdae:televisionProgramMusicExpression.en
rdae:P20248,owl:sameAs,rdae:musicForTelevisionProgramExpression.en
rdae:P20249,owl:sameAs,rdae:radioProgramMusicExpression.en
rdae:P20250,owl:sameAs,rdae:musicForRadioProgramExpression.en
rdae:P20251,owl:sameAs,rdae:motionPictureMusicExpression.en
rdae:P20252,owl:sameAs,rdae:musicForMotionPictureExpression.en
rdae:P20253,owl:sameAs,rdae:choreographyExpression.en
rdae:P20254,owl:sameAs,rdae:choreographyForExpression.en
rdae:P20255,owl:sameAs,rdae:adaptedAsGraphicNovelExpression.en
rdae:P20256,owl:sameAs,rdae:graphicNovelizationOfExpression.en
rdae:P20257,owl:sameAs,rdae:visualEffectsProviderAgent.en
rdae:P20258,owl:sameAs,rdae:specialEffectsProviderAgent.en
rdae:P20259,owl:sameAs,rdae:lettererAgent.en
rdae:P20260,owl:sameAs,rdae:detailsOfAspectRatioDesignation.en
rdae:P20262,owl:sameAs,rdae:detailsOfFormOfMusicalNotation.en
rdae:P20263,owl:sameAs,rdae:detailsOfFormOfNotatedMovement.en
rdae:P20264,owl:sameAs,rdae:detailsOfFormatOfNotatedMusic.en
rdae:P20265,owl:sameAs,rdae:detailsOfFormOfTactileNotation.en
rdae:P20266,owl:sameAs,rdae:detailsOfScript.en
rdae:P20268,owl:sameAs,rdae:subjectExpressionOf.en
rdae:P20269,owl:sameAs,rdae:expressionDescribedIn.en
rdae:P20270,owl:sameAs,rdae:expressionAnalysedIn.en
rdae:P20271,owl:sameAs,rdae:expressionCommentaryIn.en
rdae:P20272,owl:sameAs,rdae:expressionCritiquedIn.en
rdae:P20273,owl:sameAs,rdae:expressionEvaluatedIn.en
rdae:P20274,owl:sameAs,rdae:expressionReviewedIn.en
rdae:P20276,owl:sameAs,rdae:soundDesignerAgent.en
rdae:P20277,owl:sameAs,rdae:lightingDesignerAgent.en
rdae:P20278,owl:sameAs,rdae:detailsOfDuration.en
rdae:P20279,owl:sameAs,rdae:onscreenParticipantAgent.en
rdae:P20280,owl:sameAs,rdae:softwareDeveloperAgent.en
rdae:P20281,owl:sameAs,rdae:oratorioAdaptationOfExpression.en
rdae:P20282,owl:sameAs,rdae:adaptedAsOratorioExpression.en
rdae:P20283,owl:sameAs,rdae:colouristAgent.en
rdae:P20284,owl:sameAs,rdae:makeupArtistAgent.en
rdae:P20285,owl:sameAs,rdae:choralConductorAgent.en
rdae:P20286,owl:sameAs,rdae:instrumentalConductorAgent.en
rdae:P20287,owl:sameAs,rdae:censorAgent.en
rdae:P20289,owl:sameAs,rdae:restorationistAgentOfExpression.en
rdae:P20290,owl:sameAs,rdae:aspectRatioDesignation.en
rdae:P20291,owl:sameAs,rdae:scaleDesignation.en
rdae:P20292,owl:sameAs,rdae:audioEngineerAgent.en
rdae:P20293,owl:sameAs,rdae:mixingEngineerAgent.en
rdae:P20294,owl:sameAs,rdae:musicProgrammerAgent.en
rdae:P20295,owl:sameAs,rdae:dubbingDirectorAgent.en
rdae:P20296,owl:sameAs,rdae:djAgent.en
rdae:P20297,owl:sameAs,rdae:relatedRDAEntityOfExpression.en
rdae:P20298,owl:sameAs,rdae:relatedWorkOfExpression.en
rdae:P20299,owl:sameAs,rdae:relatedManifestationOfExpression.en
rdae:P20300,owl:sameAs,rdae:relatedItemOfExpression.en
rdae:P20301,owl:sameAs,rdae:relatedAgentOfExpression.en
rdae:P20302,owl:sameAs,rdae:relatedPersonOfExpression.en
rdae:P20303,owl:sameAs,rdae:relatedFamilyOfExpression.en
rdae:P20304,owl:sameAs,rdae:relatedCorporateBodyOfExpression.en
rdae:P20305,owl:sameAs,rdae:relatedCollectiveAgentOfExpression.en
rdae:P20306,owl:sameAs,rdae:relatedPlaceOfExpression.en
rdae:P20307,owl:sameAs,rdae:relatedTimespanOfExpression.en
rdae:P20308,owl:sameAs,rdae:relatedNomenOfExpression.en
rdae:P20309,owl:sameAs,rdae:noteOnCapture.en
rdae:P20310,owl:sameAs,rdae:accessPointForExpression.en
rdae:P20311,owl:sameAs,rdae:appellationOfExpression.en
rdae:P20312,owl:sameAs,rdae:titleOfExpression.en
rdae:P20313,owl:sameAs,rdae:authorizedAccessPointForExpression.en
rdae:P20314,owl:sameAs,rdae:variantAccessPointForExpression.en
rdae:P20315,owl:sameAs,rdae:preferredTitleOfExpression.en
rdae:P20316,owl:sameAs,rdae:variantTitleOfExpression.en
rdae:P20317,owl:sameAs,rdae:primeMeridian.en
rdae:P20318,owl:sameAs,rdae:reliefRepresentation.en
rdae:P20319,owl:sameAs,rdae:aggregates.en
rdae:P20320,owl:sameAs,rdae:aggregatedBy.en
rdae:P20321,owl:sameAs,rdae:extentOfExpression.en
rdae:P20322,owl:sameAs,rdae:intendedAudienceOfExpression.en
rdae:P20323,owl:sameAs,rdae:interactivityMode.en
rdae:P20324,owl:sameAs,rdae:mediumOfPerformanceOfChoreographicContent.en
rdae:P20325,owl:sameAs,rdae:representativeExpressionOf.en
rdae:P20326,owl:sameAs,rdae:keyOfExpression.en
rdae:P20327,owl:sameAs,rdae:reviserAgent.en
rdae:P20328,owl:sameAs,rdae:contributorAgentToAmalgamation.en
rdae:P20329,owl:sameAs,rdae:contributorAgentToPerformance.en
rdae:P20330,owl:sameAs,rdae:editorAgent.en
rdae:P20331,owl:sameAs,rdae:categoryOfExpression.en
rdae:P20333,owl:sameAs,rdae:relatedEntityOfExpression.en
rdae:P20334,owl:sameAs,rdae:prequelExpression.en
rdae:P20335,owl:sameAs,rdae:sequelExpression.en
rdae:P20336,owl:sameAs,rdae:choralConductorPerson.en
rdae:P20337,owl:sameAs,rdae:interviewerPersonOfExpression.en
rdae:P20338,owl:sameAs,rdae:editorPerson.en
rdae:P20339,owl:sameAs,rdae:draftsmanPerson.en
rdae:P20340,owl:sameAs,rdae:colouristPerson.en
rdae:P20341,owl:sameAs,rdae:makeupArtistPerson.en
rdae:P20342,owl:sameAs,rdae:musicalDirectorPerson.en
rdae:P20343,owl:sameAs,rdae:soundDesignerPerson.en
rdae:P20344,owl:sameAs,rdae:lightingDesignerPerson.en
rdae:P20345,owl:sameAs,rdae:costumeDesignerPerson.en
rdae:P20346,owl:sameAs,rdae:translatorPerson.en
rdae:P20347,owl:sameAs,rdae:reviserPerson.en
rdae:P20348,owl:sameAs,rdae:audioEngineerPerson.en
rdae:P20349,owl:sameAs,rdae:djPerson.en
rdae:P20350,owl:sameAs,rdae:artDirectorPerson.en
rdae:P20351,owl:sameAs,rdae:performerPerson.en
rdae:P20352,owl:sameAs,rdae:courtReporterPerson.en
rdae:P20353,owl:sameAs,rdae:softwareDeveloperPerson.en
rdae:P20354,owl:sameAs,rdae:intervieweePersonOfExpression.en
rdae:P20355,owl:sameAs,rdae:restorationistPersonOfExpression.en
rdae:P20356,owl:sameAs,rdae:censorPerson.en
rdae:P20357,owl:sameAs,rdae:abridgerPerson.en
rdae:P20358,owl:sameAs,rdae:recordistPerson.en
rdae:P20359,owl:sameAs,rdae:transcriberPerson.en
rdae:P20360,owl:sameAs,rdae:specialEffectsProviderPerson.en
rdae:P20361,owl:sameAs,rdae:visualEffectsProviderPerson.en
rdae:P20362,owl:sameAs,rdae:musicProgrammerPerson.en
rdae:P20363,owl:sameAs,rdae:onscreenParticipantPerson.en
rdae:P20364,owl:sameAs,rdae:stageDirectorPerson.en
rdae:P20365,owl:sameAs,rdae:arrangerPersonOfMusic.en
rdae:P20366,owl:sameAs,rdae:contributorPersonToPerformance.en
rdae:P20367,owl:sameAs,rdae:contributorPersonToAmalgamation.en
rdae:P20368,owl:sameAs,rdae:instrumentalConductorPerson.en
rdae:P20369,owl:sameAs,rdae:actorPerson.en
rdae:P20370,owl:sameAs,rdae:onscreenPresenterPerson.en
rdae:P20371,owl:sameAs,rdae:dancerPerson.en
rdae:P20372,owl:sameAs,rdae:hostPerson.en
rdae:P20373,owl:sameAs,rdae:moderatorPerson.en
rdae:P20374,owl:sameAs,rdae:puppeteerPerson.en
rdae:P20375,owl:sameAs,rdae:panelistPerson.en
rdae:P20376,owl:sameAs,rdae:instrumentalistPerson.en
rdae:P20377,owl:sameAs,rdae:commentatorPerson.en
rdae:P20378,owl:sameAs,rdae:narratorPerson.en
rdae:P20379,owl:sameAs,rdae:storytellerPerson.en
rdae:P20380,owl:sameAs,rdae:speakerPerson.en
rdae:P20381,owl:sameAs,rdae:instructorPerson.en
rdae:P20382,owl:sameAs,rdae:singerPerson.en
rdae:P20383,owl:sameAs,rdae:conductorPerson.en
rdae:P20384,owl:sameAs,rdae:voiceActorPerson.en
rdae:P20385,owl:sameAs,rdae:mixingEngineerPerson.en
rdae:P20386,owl:sameAs,rdae:recordingEngineerPerson.en
rdae:P20387,owl:sameAs,rdae:lettererPerson.en
rdae:P20388,owl:sameAs,rdae:presenterPerson.en
rdae:P20389,owl:sameAs,rdae:creatorPersonOfExpression.en
rdae:P20390,owl:sameAs,rdae:editorPersonOfMovingImageWork.en
rdae:P20391,owl:sameAs,rdae:productionDesignerPerson.en
rdae:P20392,owl:sameAs,rdae:minuteTakerPerson.en
rdae:P20393,owl:sameAs,rdae:dubbingDirectorPerson.en
rdae:P20394,owl:sameAs,rdae:animatorPerson.en
rdae:P20395,owl:sameAs,rdae:choralConductorCollectiveAgent.en
rdae:P20396,owl:sameAs,rdae:interviewerCollectiveAgentOfExpression.en
rdae:P20397,owl:sameAs,rdae:editorCollectiveAgent.en
rdae:P20398,owl:sameAs,rdae:draftsmanCollectiveAgent.en
rdae:P20399,owl:sameAs,rdae:colouristCollectiveAgent.en
rdae:P20400,owl:sameAs,rdae:makeupArtistCollectiveAgent.en
rdae:P20401,owl:sameAs,rdae:musicalDirectorCollectiveAgent.en
rdae:P20402,owl:sameAs,rdae:soundDesignerCollectiveAgent.en
rdae:P20403,owl:sameAs,rdae:lightingDesignerCollectiveAgent.en
rdae:P20404,owl:sameAs,rdae:costumeDesignerCollectiveAgent.en
rdae:P20405,owl:sameAs,rdae:translatorCollectiveAgent.en
rdae:P20406,owl:sameAs,rdae:reviserCollectiveAgent.en
rdae:P20407,owl:sameAs,rdae:audioEngineerCollectiveAgent.en
rdae:P20408,owl:sameAs,rdae:djCollectiveAgent.en
rdae:P20409,owl:sameAs,rdae:artDirectorCollectiveAgent.en
rdae:P20410,owl:sameAs,rdae:performerCollectiveAgent.en
rdae:P20411,owl:sameAs,rdae:courtReporterCollectiveAgent.en
rdae:P20412,owl:sameAs,rdae:softwareDeveloperCollectiveAgent.en
rdae:P20413,owl:sameAs,rdae:intervieweeCollectiveAgentOfExpression.en
rdae:P20414,owl:sameAs,rdae:restorationistCollectiveAgentOfExpression.en
rdae:P20415,owl:sameAs,rdae:censorCollectiveAgent.en
rdae:P20416,owl:sameAs,rdae:abridgerCollectiveAgent.en
rdae:P20417,owl:sameAs,rdae:recordistCollectiveAgent.en
rdae:P20418,owl:sameAs,rdae:transcriberCollectiveAgent.en
rdae:P20419,owl:sameAs,rdae:specialEffectsProviderCollectiveAgent.en
rdae:P20420,owl:sameAs,rdae:visualEffectsProviderCollectiveAgent.en
rdae:P20421,owl:sameAs,rdae:musicProgrammerCollectiveAgent.en
rdae:P20422,owl:sameAs,rdae:onscreenParticipantCollectiveAgent.en
rdae:P20423,owl:sameAs,rdae:stageDirectorCollectiveAgent.en
rdae:P20424,owl:sameAs,rdae:arrangerCollectiveAgentOfMusic.en
rdae:P20425,owl:sameAs,rdae:contributorCollectiveAgentToPerformance.en
rdae:P20426,owl:sameAs,rdae:contributorCollectiveAgentToAmalgamation.en
rdae:P20427,owl:sameAs,rdae:instrumentalConductorCollectiveAgent.en
rdae:P20428,owl:sameAs,rdae:actorCollectiveAgent.en
rdae:P20429,owl:sameAs,rdae:onscreenPresenterCollectiveAgent.en
rdae:P20430,owl:sameAs,rdae:dancerCollectiveAgent.en
rdae:P20431,owl:sameAs,rdae:hostCollectiveAgent.en
rdae:P20432,owl:sameAs,rdae:moderatorCollectiveAgent.en
rdae:P20433,owl:sameAs,rdae:puppeteerCollectiveAgent.en
rdae:P20434,owl:sameAs,rdae:panelistCollectiveAgent.en
rdae:P20435,owl:sameAs,rdae:instrumentalistCollectiveAgent.en
rdae:P20436,owl:sameAs,rdae:commentatorCollectiveAgent.en
rdae:P20437,owl:sameAs,rdae:narratorCollectiveAgent.en
rdae:P20438,owl:sameAs,rdae:storytellerCollectiveAgent.en
rdae:P20439,owl:sameAs,rdae:speakerCollectiveAgent.en
rdae:P20440,owl:sameAs,rdae:instructorCollectiveAgent.en
rdae:P20441,owl:sameAs,rdae:singerCollectiveAgent.en
rdae:P20442,owl:sameAs,rdae:conductorCollectiveAgent.en
rdae:P20443,owl:sameAs,rdae:voiceActorCollectiveAgent.en
rdae:P20444,owl:sameAs,rdae:mixingEngineerCollectiveAgent.en
rdae:P20445,owl:sameAs,rdae:recordingEngineerCollectiveAgent.en
rdae:P20446,owl:sameAs,rdae:lettererCollectiveAgent.en
rdae:P20447,owl:sameAs,rdae:presenterCollectiveAgent.en
rdae:P20448,owl:sameAs,rdae:creatorCollectiveAgentOfExpression.en
rdae:P20449,owl:sameAs,rdae:editorCollectiveAgentOfMovingImageWork.en
rdae:P20450,owl:sameAs,rdae:productionDesignerCollectiveAgent.en
rdae:P20451,owl:sameAs,rdae:minuteTakerCollectiveAgent.en
rdae:P20452,owl:sameAs,rdae:dubbingDirectorCollectiveAgent.en
rdae:P20453,owl:sameAs,rdae:animatorCollectiveAgent.en
rdae:P20454,owl:sameAs,rdae:choralConductorCorporateBody.en
rdae:P20455,owl:sameAs,rdae:interviewerCorporateBodyOfExpression.en
rdae:P20456,owl:sameAs,rdae:editorCorporateBody.en
rdae:P20457,owl:sameAs,rdae:draftsmanCorporateBody.en
rdae:P20458,owl:sameAs,rdae:colouristCorporateBody.en
rdae:P20459,owl:sameAs,rdae:makeupArtistCorporateBody.en
rdae:P20460,owl:sameAs,rdae:musicalDirectorCorporateBody.en
rdae:P20461,owl:sameAs,rdae:soundDesignerCorporateBody.en
rdae:P20462,owl:sameAs,rdae:lightingDesignerCorporateBody.en
rdae:P20463,owl:sameAs,rdae:costumeDesignerCorporateBody.en
rdae:P20464,owl:sameAs,rdae:translatorCorporateBody.en
rdae:P20465,owl:sameAs,rdae:reviserCorporateBody.en
rdae:P20466,owl:sameAs,rdae:audioEngineerCorporateBody.en
rdae:P20467,owl:sameAs,rdae:djCorporateBody.en
rdae:P20468,owl:sameAs,rdae:artDirectorCorporateBody.en
rdae:P20469,owl:sameAs,rdae:performerCorporateBody.en
rdae:P20470,owl:sameAs,rdae:courtReporterCorporateBody.en
rdae:P20471,owl:sameAs,rdae:softwareDeveloperCorporateBody.en
rdae:P20472,owl:sameAs,rdae:intervieweeCorporateBodyOfExpression.en
rdae:P20473,owl:sameAs,rdae:restorationistCorporateBodyOfExpression.en
rdae:P20474,owl:sameAs,rdae:censorCorporateBody.en
rdae:P20475,owl:sameAs,rdae:abridgerCorporateBody.en
rdae:P20476,owl:sameAs,rdae:recordistCorporateBody.en
rdae:P20477,owl:sameAs,rdae:transcriberCorporateBody.en
rdae:P20478,owl:sameAs,rdae:specialEffectsProviderCorporateBody.en
rdae:P20479,owl:sameAs,rdae:visualEffectsProviderCorporateBody.en
rdae:P20480,owl:sameAs,rdae:musicProgrammerCorporateBody.en
rdae:P20481,owl:sameAs,rdae:onscreenParticipantCorporateBody.en
rdae:P20482,owl:sameAs,rdae:stageDirectorCorporateBody.en
rdae:P20483,owl:sameAs,rdae:arrangerCorporateBodyOfMusic.en
rdae:P20484,owl:sameAs,rdae:contributorCorporateBodyToPerformance.en
rdae:P20485,owl:sameAs,rdae:contributorCorporateBodyToAmalgamation.en
rdae:P20486,owl:sameAs,rdae:instrumentalConductorCorporateBody.en
rdae:P20487,owl:sameAs,rdae:actorCorporateBody.en
rdae:P20488,owl:sameAs,rdae:onscreenPresenterCorporateBody.en
rdae:P20489,owl:sameAs,rdae:dancerCorporateBody.en
rdae:P20490,owl:sameAs,rdae:hostCorporateBody.en
rdae:P20491,owl:sameAs,rdae:moderatorCorporateBody.en
rdae:P20492,owl:sameAs,rdae:puppeteerCorporateBody.en
rdae:P20493,owl:sameAs,rdae:panelistCorporateBody.en
rdae:P20494,owl:sameAs,rdae:instrumentalistCorporateBody.en
rdae:P20495,owl:sameAs,rdae:commentatorCorporateBody.en
rdae:P20496,owl:sameAs,rdae:narratorCorporateBody.en
rdae:P20497,owl:sameAs,rdae:storytellerCorporateBody.en
rdae:P20498,owl:sameAs,rdae:speakerCorporateBody.en
rdae:P20499,owl:sameAs,rdae:instructorCorporateBody.en
rdae:P20500,owl:sameAs,rdae:singerCorporateBody.en
rdae:P20501,owl:sameAs,rdae:conductorCorporateBody.en
rdae:P20502,owl:sameAs,rdae:voiceActorCorporateBody.en
rdae:P20503,owl:sameAs,rdae:mixingEngineerCorporateBody.en
rdae:P20504,owl:sameAs,rdae:recordingEngineerCorporateBody.en
rdae:P20505,owl:sameAs,rdae:lettererCorporateBody.en
rdae:P20506,owl:sameAs,rdae:presenterCorporateBody.en
rdae:P20507,owl:sameAs,rdae:creatorCorporateBodyOfExpression.en
rdae:P20508,owl:sameAs,rdae:editorCorporateBodyOfMovingImageWork.en
rdae:P20509,owl:sameAs,rdae:productionDesignerCorporateBody.en
rdae:P20510,owl:sameAs,rdae:minuteTakerCorporateBody.en
rdae:P20511,owl:sameAs,rdae:dubbingDirectorCorporateBody.en
rdae:P20512,owl:sameAs,rdae:animatorCorporateBody.en
rdae:P20513,owl:sameAs,rdae:choralConductorFamily.en
rdae:P20514,owl:sameAs,rdae:interviewerFamilyOfExpression.en
rdae:P20515,owl:sameAs,rdae:editorFamily.en
rdae:P20516,owl:sameAs,rdae:draftsmanFamily.en
rdae:P20517,owl:sameAs,rdae:colouristFamily.en
rdae:P20518,owl:sameAs,rdae:makeupArtistFamily.en
rdae:P20519,owl:sameAs,rdae:musicalDirectorFamily.en
rdae:P20520,owl:sameAs,rdae:soundDesignerFamily.en
rdae:P20521,owl:sameAs,rdae:lightingDesignerFamily.en
rdae:P20522,owl:sameAs,rdae:costumeDesignerFamily.en
rdae:P20523,owl:sameAs,rdae:translatorFamily.en
rdae:P20524,owl:sameAs,rdae:reviserFamily.en
rdae:P20525,owl:sameAs,rdae:audioEngineerFamily.en
rdae:P20526,owl:sameAs,rdae:djFamily.en
rdae:P20527,owl:sameAs,rdae:artDirectorFamily.en
rdae:P20528,owl:sameAs,rdae:performerFamily.en
rdae:P20529,owl:sameAs,rdae:courtReporterFamily.en
rdae:P20530,owl:sameAs,rdae:softwareDeveloperFamily.en
rdae:P20531,owl:sameAs,rdae:intervieweeFamilyOfExpression.en
rdae:P20532,owl:sameAs,rdae:restorationistFamilyOfExpression.en
rdae:P20533,owl:sameAs,rdae:censorFamily.en
rdae:P20534,owl:sameAs,rdae:abridgerFamily.en
rdae:P20535,owl:sameAs,rdae:recordistFamily.en
rdae:P20536,owl:sameAs,rdae:transcriberFamily.en
rdae:P20537,owl:sameAs,rdae:specialEffectsProviderFamily.en
rdae:P20538,owl:sameAs,rdae:visualEffectsProviderFamily.en
rdae:P20539,owl:sameAs,rdae:musicProgrammerFamily.en
rdae:P20540,owl:sameAs,rdae:onscreenParticipantFamily.en
rdae:P20541,owl:sameAs,rdae:stageDirectorFamily.en
rdae:P20542,owl:sameAs,rdae:arrangerFamilyOfMusic.en
rdae:P20543,owl:sameAs,rdae:contributorFamilyToPerformance.en
rdae:P20544,owl:sameAs,rdae:contributorFamilyToAmalgamation.en
rdae:P20545,owl:sameAs,rdae:instrumentalConductorFamily.en
