Canonical uri,Lexical alias (English)
rdam:P30416,rdam:printerCorporateBody.en
rdam:P30417,rdam:distributorCorporateBody.en
rdam:P30418,rdam:producerCorporateBodyOfUnpublishedManifestation.en
rdam:P30419,rdam:manufacturerCorporateBody.en
rdam:P30420,rdam:publisherCorporateBody.en
rdam:P30421,rdam:creatorCorporateBodyOfManifestation.en
rdam:P30422,rdam:papermakerCorporateBody.en
rdam:P30423,rdam:contributorFamilyToAggregate.en
rdam:P30424,rdam:surveyorFamily.en
rdam:P30425,rdam:contributorFamilyOfCartography.en
rdam:P30426,rdam:contributorFamilyOfChoreography.en
rdam:P30427,rdam:contributorFamilyOfMovingImage.en
rdam:P30428,rdam:contributorFamilyOfMusic.en
rdam:P30429,rdam:contributorFamilyOfSpeech.en
rdam:P30430,rdam:contributorFamilyOfStillImage.en
rdam:P30431,rdam:contributorFamilyOfText.en
rdam:P30432,rdam:contributorFamilyOfObject.en
rdam:P30433,rdam:contributorFamilyOfComputerContent.en
rdam:P30434,rdam:broadcasterFamily.en
rdam:P30435,rdam:filmDistributorFamily.en
rdam:P30436,rdam:bookDesignerFamily.en
rdam:P30437,rdam:engraverFamily.en
rdam:P30438,rdam:brailleEmbosserFamily.en
rdam:P30439,rdam:printmakerFamily.en
rdam:P30440,rdam:casterFamily.en
rdam:P30441,rdam:lithographerFamily.en
rdam:P30442,rdam:platemakerFamily.en
rdam:P30443,rdam:etcherFamily.en
rdam:P30444,rdam:collotyperFamily.en
rdam:P30445,rdam:printerFamily.en
rdam:P30446,rdam:distributorFamily.en
rdam:P30447,rdam:producerFamilyOfUnpublishedManifestation.en
rdam:P30448,rdam:manufacturerFamily.en
rdam:P30449,rdam:publisherFamily.en
rdam:P30450,rdam:creatorFamilyOfManifestation.en
rdam:P30451,rdam:papermakerFamily.en
rdam:P30452,rdam:accessibilityContent.en
rdam:P30453,rdam:illustrativeContent.en
rdam:P30454,rdam:soundContent.en
rdam:P30455,rdam:supplementaryContent.en
rdam:P30456,rdam:colourContent.en
rdam:P30457,rdam:referenceSourceOf.en
rdam:P30458,rdam:subcollection.en
rdam:P30459,rdam:subcollectionOf.en
rdam:P30460,rdam:holding.en
rdam:P30461,rdam:locationOfCollection.en
rdam:P30462,rdam:manifestationDescribedWithMetadataBy.en
rdam:P30463,rdam:findingAid.en
rdam:P30464,rdam:catalogue.en
rdam:P30465,rdam:hierarchicFindingAid.en
rdam:P30466,rdam:index.en
rdan:P80001,rdan:relatedWorkOfNomen.en
rdan:P80002,rdan:relatedExpressionOfNomen.en
rdan:P80003,rdan:relatedManifestationOfNomen.en
rdan:P80004,rdan:relatedItemOfNomen.en
rdan:P80005,rdan:relatedAgentOfNomen.en
rdan:P80006,rdan:relatedCollectiveAgentOfNomen.en
rdan:P80007,rdan:relatedPlaceOfNomen.en
rdan:P80008,rdan:relatedTimespanOfNomen.en
rdan:P80009,rdan:relatedNomenOfNomen.en
rdan:P80010,rdan:relatedRDAEntityOfNomen.en
rdan:P80011,rdan:relatedPersonOfNomen.en
rdan:P80012,rdan:relatedFamilyOfNomen.en
rdan:P80013,rdan:relatedCorporateBodyOfNomen.en
rdan:P80014,rdan:subjectNomenOf.en
rdan:P80015,rdan:accessPointForItemOf.en
rdan:P80016,rdan:appellationOfItemOf.en
rdan:P80017,rdan:titleOfItemOf.en
rdan:P80018,rdan:accessPointForAgentOf.en
rdan:P80019,rdan:accessPointForCollectiveAgentOf.en
rdan:P80020,rdan:accessPointForCorporateBodyOf.en
rdan:P80021,rdan:accessPointForFamilyOf.en
rdan:P80022,rdan:accessPointForPersonOf.en
rdan:P80023,rdan:accessPointForExpressionOf.en
rdan:P80024,rdan:accessPointForManifestationOf.en
rdan:P80025,rdan:accessPointForPlaceOf.en
rdan:P80026,rdan:accessPointForTimespanOf.en
rdan:P80027,rdan:accessPointForWorkOf.en
rdan:P80028,rdan:appellationOfAgentOf.en
rdan:P80029,rdan:appellationOfCollectiveAgentOf.en
rdan:P80030,rdan:appellationOfCorporateBodyOf.en
rdan:P80031,rdan:appellationOfFamilyOf.en
rdan:P80032,rdan:appellationOfPersonOf.en
rdan:P80033,rdan:identifierForAgentOf.en
rdan:P80034,rdan:identifierForCollectiveAgentOf.en
rdan:P80035,rdan:identifierForCorporateBodyOf.en
rdan:P80036,rdan:identifierForFamilyOf.en
rdan:P80037,rdan:identifierForPersonOf.en
rdan:P80038,rdan:appellationOfExpressionOf.en
rdan:P80039,rdan:titleOfExpressionOf.en
rdan:P80040,rdan:appellationOfManifestationOf.en
rdan:P80041,rdan:appellationOfPlaceOf.en
rdan:P80042,rdan:identifierForPlaceOf.en
rdan:P80043,rdan:appellationOfTimespanOf.en
rdan:P80044,rdan:nameOfTimespanOf.en
rdan:P80045,rdan:appellationOfWorkOf.en
rdan:P80046,rdan:identifierForExpressionOf.en
rdan:P80047,rdan:identifierForItemOf.en
rdan:P80048,rdan:identifierForManifestationOf.en
rdan:P80049,rdan:identifierForWorkOf.en
rdan:P80050,rdan:identifierForTimespanOf.en
rdan:P80051,rdan:nameOfPlaceOf.en
rdan:P80052,rdan:nameOfAgentOf.en
rdan:P80053,rdan:nameOfCollectiveAgentOf.en
rdan:P80054,rdan:nameOfCorporateBodyOf.en
rdan:P80055,rdan:nameOfFamilyOf.en
rdan:P80056,rdan:nameOfPersonOf.en
rdan:P80057,rdan:abbreviatedTitleOf.en
rdan:P80058,rdan:partNomen.en
rdan:P80059,rdan:partOfNomen.en
rdan:P80060,rdan:derivation.en
rdan:P80061,rdan:derivationOf.en
rdan:P80062,rdan:titleOfManifestationOf.en
rdan:P80063,rdan:titleProperOf.en
rdan:P80064,rdan:titleOfWorkOf.en
rdan:P80065,rdan:intendedAudienceOfNomen.en
rdan:P80066,rdan:languageOfNomen.en
rdan:P80067,rdan:contextOfUse.en
rdan:P80068,rdan:nomenString.en
rdan:P80069,rdan:schemeOfNomen.en
rdan:P80070,rdan:scriptOfNomen.en
rdan:P80071,rdan:noteOnNomen.en
rdan:P80072,rdan:keyTitleOf.en
rdan:P80073,rdan:assignedByAgent.en
rdan:P80074,rdan:assignedByCollectiveAgent.en
rdan:P80075,rdan:assignedByCorporateBody.en
rdan:P80076,rdan:assignedByFamily.en
rdan:P80077,rdan:assignedByPerson.en
rdan:P80078,rdan:categoryOfNomen.en
rdan:P80079,rdan:authorizedAccessPointForWorkOf.en
rdan:P80080,rdan:variantAccessPointForWorkOf.en
rdan:P80081,rdan:authorizedAccessPointForTimespanOf.en
rdan:P80082,rdan:variantAccessPointForTimespanOf.en
rdan:P80083,rdan:preferredNameOfTimespanOf.en
rdan:P80084,rdan:variantNameOfTimespanOf.en
rdan:P80085,rdan:authorizedAccessPointForPlaceOf.en
rdan:P80086,rdan:variantAccessPointForPlaceOf.en
rdan:P80087,rdan:preferredNameOfPlaceOf.en
rdan:P80088,rdan:variantNameOfPlaceOf.en
rdan:P80089,rdan:authorizedAccessPointForManifestationOf.en
rdan:P80090,rdan:variantAccessPointForManifestationOf.en
rdan:P80091,rdan:authorizedAccessPointForItemOf.en
rdan:P80092,rdan:variantAccessPointForItemOf.en
rdan:P80093,rdan:preferredTitleOfItemOf.en
rdan:P80094,rdan:variantTitleOfItemOf.en
rdan:P80095,rdan:authorizedAccessPointForExpressionOf.en
rdan:P80096,rdan:variantAccessPointForExpressionOf.en
rdan:P80097,rdan:preferredTitleOfExpressionOf.en
rdan:P80098,rdan:variantTitleOfExpressionOf.en
rdan:P80099,rdan:authorizedAccessPointForAgentOf.en
rdan:P80100,rdan:variantAccessPointForAgentOf.en
rdan:P80101,rdan:authorizedAccessPointForCollectiveAgentOf.en
rdan:P80102,rdan:variantAccessPointForCollectiveAgentOf.en
rdan:P80103,rdan:authorizedAccessPointForCorporateBodyOf.en
rdan:P80104,rdan:variantAccessPointForCorporateBodyOf.en
rdan:P80105,rdan:authorizedAccessPointForFamilyOf.en
rdan:P80106,rdan:variantAccessPointForFamilyOf.en
rdan:P80107,rdan:authorizedAccessPointForPersonOf.en
rdan:P80108,rdan:variantAccessPointForPersonOf.en
rdan:P80109,rdan:preferredTitleOfWorkOf.en
rdan:P80110,rdan:variantTitleOfWorkOf.en
rdan:P80111,rdan:variantTitleOfManifestationOf.en
rdan:P80112,rdan:appellationOfRDAEntityOf.en
rdan:P80113,rdan:equivalentTo.en
rdan:P80114,rdan:nameOfAgentOfManifestationOf.en
rdan:P80115,rdan:nameOfDistributorOf.en
rdan:P80116,rdan:nameOfManufacturerOf.en
rdan:P80117,rdan:nameOfProducerOf.en
rdan:P80118,rdan:nameOfPublisherOf.en
rdan:P80119,rdan:numericDesignationOfMusicalWorkOf.en
rdan:P80120,rdan:opusNumberOf.en
rdan:P80121,rdan:serialNumberOfMusicalWorkOf.en
rdan:P80122,rdan:thematicIndexNumberOf.en
rdan:P80125,rdan:titleOfSeriesOf.en
rdan:P80127,rdan:parallelNameOfDistributorOf.en
rdan:P80128,rdan:parallelNameOfManufacturerOf.en
rdan:P80129,rdan:parallelNameOfProducerOf.en
rdan:P80130,rdan:parallelNameOfPublisherOf.en
rdan:P80135,rdan:parallelTitleProperOf.en
rdan:P80136,rdan:parallelTitleOfSeriesOf.en
rdan:P80138,rdan:fingerprintOf.en
rdan:P80139,rdan:referenceSource.en
rdan:P80140,rdan:preferredNameOfAgentOf.en
rdan:P80141,rdan:preferredNameOfCollectiveAgentOf.en
rdan:P80142,rdan:variantNameOfAgentOf.en
rdan:P80143,rdan:variantNameOfCollectiveAgentOf.en
rdan:P80144,rdan:preferredNameOfCorporateBodyOf.en
rdan:P80145,rdan:preferredNameOfFamilyOf.en
rdan:P80146,rdan:preferredNameOfPersonOf.en
rdan:P80147,rdan:variantNameOfCorporateBodyOf.en
rdan:P80148,rdan:variantNameOfFamilyOf.en
rdan:P80149,rdan:variantNameOfPersonOf.en
rdan:P80155,rdan:plateNumberForNotatedMusicOf.en
rdan:P80156,rdan:publisherNumberForNotatedMusicOf.en
rdan:P80157,rdan:alternateIdentityOfPersonOf.en
rdan:P80158,rdan:realIdentityOfPersonOf.en
rdan:P80159,rdan:accessPointForRDAEntityOf.en
rdan:P80160,rdan:identifierForRDAEntityOf.en
rdan:P80161,rdan:nameOfRDAEntityOf.en
rdan:P80162,rdan:authorizedAccessPointForRDAEntityOf.en
rdan:P80163,rdan:preferredNameOfRDAEntityOf.en
rdan:P80164,rdan:variantNameOfRDAEntityOf.en
rdan:P80165,rdan:variantAccessPointForRDAEntityOf.en
rdan:P80166,rdan:dateOfUsage.en
rdan:P80168,rdan:statusOfIdentification.en
rdan:P80169,rdan:undifferentiatedNameIndicator.en
rdan:P80170,rdan:issnOf.en
rdan:P80171,rdan:appellationOfWorkGroupOf.en
rdan:P80172,rdan:identifierForWorkGroupOf.en
rdan:P80173,rdan:authorizedAccessPointForWorkGroupOf.en
rdan:P80174,rdan:relatedEntityOfNomen.en
rdan:P80175,rdan:givenNameOf.en
rdan:P80176,rdan:surnameOf.en
rdan:P80177,rdan:fullerFormOfNameOf.en
rdan:P80178,rdan:nomenDescribedBy.en
rdan:P80179,rdan:numberingWithinSequenceOf.en
rdan:P80180,rdan:firstAlphanumericDesignationOfAlternativeSequenceOf.en
rdan:P80181,rdan:firstAlphanumericDesignationOfSequenceOf.en
rdan:P80182,rdan:firstChronologicalDesignationOfAlternativeSequenceOf.en
rdan:P80183,rdan:firstChronologicalDesignationOfSequenceOf.en
rdan:P80184,rdan:lastAlphanumericDesignationOfAlternativeSequenceOf.en
rdan:P80185,rdan:lastAlphanumericDesignationOfSequenceOf.en
rdan:P80186,rdan:lastChronologicalDesignationOfAlternativeSequenceOf.en
rdan:P80187,rdan:lastChronologicalDesignationOfSequenceOf.en
rdan:P80188,rdan:nomenDescribedWithMetadataBy.en
rdap:P70001,rdap:nameOfPlace.en
rdap:P70002,rdap:preferredNameOfPlace.en
rdap:P70003,rdap:variantNameOfPlace.en
rdap:P70004,rdap:relatedWorkOfPlace.en
rdap:P70005,rdap:relatedExpressionOfPlace.en
rdap:P70006,rdap:relatedManifestationOfPlace.en
rdap:P70007,rdap:relatedItemOfPlace.en
rdap:P70008,rdap:relatedAgentOfPlace.en
rdap:P70009,rdap:relatedCollectiveAgentOfPlace.en
rdap:P70010,rdap:relatedPlaceOfPlace.en
rdap:P70011,rdap:relatedTimespanOfPlace.en
rdap:P70012,rdap:relatedNomenOfPlace.en
rdap:P70013,rdap:relatedRDAEntityOfPlace.en
rdap:P70014,rdap:relatedPersonOfPlace.en
rdap:P70015,rdap:relatedFamilyOfPlace.en
rdap:P70016,rdap:relatedCorporateBodyOfPlace.en
rdap:P70017,rdap:subjecfPlaceOf.en
rdap:P70018,rdap:accessPointForPlace.en
rdap:P70019,rdap:appellationOfPlace.en
rdap:P70020,rdap:identifierForPlace.en
rdap:P70021,rdap:placeOfManifestationOf.en
rdap:P70022,rdap:noteOnPlace.en
rdap:P70023,rdap:coordinatesOfCartographicContentOf.en
rdap:P70024,rdap:countryAssociatedWithPersonOf.en
rdap:P70025,rdap:placeOfBirthOf.en
rdap:P70026,rdap:placeOfDeathOf.en
rdap:P70027,rdap:placeOfResidenceOf.en
rdap:P70028,rdap:placeOfConferenceOf.en
rdap:P70032,rdap:partOfPlace.en
rdap:P70033,rdap:partPlace.en
rdap:P70034,rdap:longitudeAndLatitudeOf.en
rdap:P70035,rdap:placeOfOriginOfWorkOf.en
rdap:P70036,rdap:rightAscensionAndDeclinationOf.en
rdap:P70037,rdap:stringsOfCoordinatePairsOf.en
rdap:P70038,rdap:placeOfCaptureOf.en
rdap:P70039,rdap:placeOfDistributionOf.en
rdap:P70040,rdap:placeOfManufactureOf.en
rdap:P70041,rdap:placeOfProductionOf.en
rdap:P70042,rdap:placeOfPublicationOf.en
rdap:P70043,rdap:location.en
rdap:P70044,rdap:categoryOfPlace.en
rdap:P70045,rdap:authorizedAccessPointForPlace.en
rdap:P70046,rdap:variantAccessPointForPlace.en
rdap:P70047,rdap:parallelPlaceOfDistributionOf.en
rdap:P70048,rdap:parallelPlaceOfManufactureOf.en
rdap:P70049,rdap:parallelPlaceOfProductionOf.en
rdap:P70050,rdap:parallelPlaceOfPublicationOf.en
rdap:P70051,rdap:jurisdictionGovernedOf.en
rdap:P70052,rdap:placeOfCaptureOfRepresentativeExpressionOf.en
rdap:P70053,rdap:relatedEntityOfPlace.en
rdap:P70054,rdap:placeDescribedBy.en
rdap:P70055,rdap:locationOfCollectionOf.en
rdap:P70056,rdap:locationOfItemOf.en
rdap:P70057,rdap:placeDescribedWithMetadataBy.en
rdat:P70001,rdat:relatedWorkOfTimespan.en
rdat:P70002,rdat:relatedExpressionOfTimespan.en
rdat:P70003,rdat:relatedManifestationOfTimespan.en
rdat:P70004,rdat:relatedItemOfTimespan.en
rdat:P70005,rdat:relatedAgentOfTimespan.en
rdat:P70006,rdat:relatedCollectiveAgentOfTimespan.en
rdat:P70007,rdat:relatedPlaceOfTimespan.en
rdat:P70008,rdat:relatedTimespanOfTimespan.en
rdat:P70009,rdat:relatedNomenOfTimespan.en
rdat:P70010,rdat:relatedRDAEntityOfTimespan.en
rdat:P70011,rdat:relatedPersonOfTimespan.en
rdat:P70012,rdat:relatedFamilyOfTimespan.en
rdat:P70013,rdat:relatedCorporateBodyOfTimespan.en
rdat:P70014,rdat:subjectTimespanOf.en
rdat:P70015,rdat:accessPointForTimespan.en
rdat:P70016,rdat:appellationOfTimespan.en
rdat:P70017,rdat:nameOfTimespan.en
rdat:P70018,rdat:identifierForTimespan.en
rdat:P70019,rdat:copyrightDateOf.en
rdat:P70020,rdat:dateOfManifestationOf.en
rdat:P70021,rdat:epochOf.en
rdat:P70022,rdat:dateOfWorkOf.en
rdat:P70023,rdat:dateOfCaptureOf.en
rdat:P70024,rdat:dateOfExpressionOf.en
rdat:P70025,rdat:dateOfDistributionOf.en
rdat:P70026,rdat:dateOfManufactureOf.en
rdat:P70027,rdat:dateOfProductionOf.en
rdat:P70028,rdat:dateOfPublicationOf.en
rdat:P70029,rdat:dateOfBirthOf.en
rdat:P70030,rdat:dateOfDeathOf.en
rdat:P70031,rdat:dateOfConferenceOf.en
rdat:P70032,rdat:dateOfEstablishmentOf.en
rdat:P70033,rdat:dateOfTerminationOf.en
rdat:P70034,rdat:partOfTimespan.en
rdat:P70035,rdat:partTimespan.en
rdat:P70039,rdat:beginning.en
rdat:P70040,rdat:ending.en
rdat:P70042,rdat:equinoxOf.en
rdat:P70043,rdat:periodOfActivityOfCorporateBodyOf.en
rdat:P70044,rdat:periodOfActivityOfPersonOf.en
rdat:P70045,rdat:noteOnTimespan.en
rdat:P70046,rdat:yearDegreeGrantedOf.en
rdat:P70047,rdat:authorizedAccessPointForTimespan.en
rdat:P70048,rdat:variantAccessPointForTimespan.en
rdat:P70049,rdat:preferredNameOfTimespan.en
rdat:P70050,rdat:variantNameOfTimespan.en
rdat:P70051,rdat:periodOfActivityOfAgentOf.en
rdat:P70052,rdat:periodOfActivityOfCollectiveAgentOf.en
rdat:P70053,rdat:periodOfActivityOfFamilyOf.en
rdat:P70054,rdat:dateOfCaptureOfRepresentativeExpressionOf.en
rdat:P70056,rdat:dateOfUsageOf.en
rdat:P70057,rdat:dateOfRepresentativeExpressionOf.en
rdat:P70058,rdat:relatedEntityOfTimespan.en
rdat:P70059,rdat:categoryOfTimespan.en
rdat:P70060,rdat:timespanDescribedBy.en
rdat:P70061,rdat:beginningOf.en
rdat:P70062,rdat:endingOf.en
rdat:P70063,rdat:timespanDescribedWithMetadataBy.en
rdaw:P10001,rdaw:respondent.en
rdaw:P10002,rdaw:identifierForWork.en
rdaw:P10004,rdaw:categoryOfWork.en
rdaw:P10005,rdaw:appelleeCorporateBody.en
rdaw:P10006,rdaw:degreeGrantingInstitution.en
rdaw:P10007,rdaw:hostingInstitution.en
rdaw:P10008,rdaw:productionCompany.en
rdaw:P10009,rdaw:appellantCorporateBody.en
rdaw:P10010,rdaw:plaintiffCorporateBody.en
rdaw:P10011,rdaw:courtGoverned.en
rdaw:P10012,rdaw:numberingOfPart.en
rdaw:P10013,rdaw:filmDirectorAgent.en
rdaw:P10014,rdaw:radioDirectorAgent.en
rdaw:P10015,rdaw:televisionDirectorAgent.en
rdaw:P10016,rdaw:dramatizedAsWork.en
rdaw:P10017,rdaw:enactingJurisdiction.en
rdaw:P10019,rdaw:partOfWork.en
rdaw:P10020,rdaw:sequelWork.en
rdaw:P10021,rdaw:replacedInPartByWork.en
rdaw:P10022,rdaw:replacedByWork.en
rdaw:P10023,rdaw:adaptedInVerseAsWork.en
rdaw:P10024,rdaw:coordinatesOfCartographicContent.en
rdaw:P10025,rdaw:adaptedAsMotionPictureWork.en
rdaw:P10026,rdaw:cadenzaWork.en
rdaw:P10027,rdaw:variationsBasedOnWork.en
rdaw:P10028,rdaw:modifiedByVariationAsWork.en
rdaw:P10029,rdaw:cadenzaComposedForWork.en
rdaw:P10030,rdaw:librettoForWork.en
rdaw:P10031,rdaw:incidentalMusicWork.en
rdaw:P10032,rdaw:remadeAsWork.en
rdaw:P10033,rdaw:setToMusicAsWork.en
rdaw:P10034,rdaw:adaptedAsNovelWork.en
rdaw:P10035,rdaw:appelleePerson.en
rdaw:P10036,rdaw:medium.en
rdaw:P10041,rdaw:degreeSupervisor.en
rdaw:P10042,rdaw:appellantPerson.en
rdaw:P10043,rdaw:plaintiffPerson.en
rdaw:P10044,rdaw:judge.en
rdaw:P10045,rdaw:praeses.en
rdaw:P10046,rdaw:issuingAgent.en
rdaw:P10048,rdaw:dedicatorAgent.en
rdaw:P10049,rdaw:honoureeAgentOfWork.en
rdaw:P10050,rdaw:programmerAgent.en
rdaw:P10051,rdaw:designerAgent.en
rdaw:P10052,rdaw:cartographerAgentOfWork.en
rdaw:P10053,rdaw:composerAgentOfWork.en
rdaw:P10054,rdaw:inventorAgent.en
rdaw:P10055,rdaw:compilerAgent.en
rdaw:P10056,rdaw:photographerAgentOfWork.en
rdaw:P10057,rdaw:interviewerAgentOfWork.en
rdaw:P10058,rdaw:artistAgent.en
rdaw:P10059,rdaw:intervieweeAgentOfWork.en
rdaw:P10060,rdaw:choreographerAgent.en
rdaw:P10061,rdaw:authorAgent.en
rdaw:P10062,rdaw:architectAgent.en
rdaw:P10063,rdaw:filmmakerAgent.en
rdaw:P10064,rdaw:producerAgent.en
rdaw:P10065,rdaw:creatorAgentOfWork.en
rdaw:P10066,rdaw:directorAgent.en
rdaw:P10067,rdaw:sponsoringAgentOfWork.en
rdaw:P10068,rdaw:directorAgentOfPhotography.en
rdaw:P10069,rdaw:dedicateeAgentOfWork.en
rdaw:P10070,rdaw:addresseeAgent.en
rdaw:P10071,rdaw:consultantAgent.en
rdaw:P10072,rdaw:manifestationOfWork.en
rdaw:P10073,rdaw:filmProducerAgent.en
rdaw:P10074,rdaw:radioProducerAgent.en
rdaw:P10075,rdaw:televisionProducerAgent.en
rdaw:P10076,rdaw:adaptedAsRadioProgramWork.en
rdaw:P10077,rdaw:academicDegree.en
rdaw:P10078,rdaw:expressionOfWork.en
rdaw:P10079,rdaw:numericDesignationOfMusicalWork.en
rdaw:P10080,rdaw:subseries.en
rdaw:P10081,rdaw:longitudeAndLatitude.en
rdaw:P10082,rdaw:rightAscensionAndDeclination.en
rdaw:P10083,rdaw:stringsOfCoordinatePairs.en
rdaw:P10084,rdaw:systemOfOrganization.en
rdaw:P10085,rdaw:adaptedAsTelevisionProgramWork.en
rdaw:P10086,rdaw:variantTitleOfWork.en
rdaw:P10087,rdaw:adaptedAsVideoWork.en
rdaw:P10088,rdaw:titleOfWork.en
rdaw:P10089,rdaw:abstractedInWork.en
rdaw:P10091,rdaw:adaptedAsChoreographyWork.en
rdaw:P10092,rdaw:errataWork.en
rdaw:P10093,rdaw:illustrationsWork.en
rdaw:P10094,rdaw:adaptedAsMotionPictureScreenplayWork.en
rdaw:P10095,rdaw:adaptedAsScreenplayWork.en
rdaw:P10096,rdaw:adaptedAsTelevisionScreenplayWork.en
rdaw:P10097,rdaw:adaptedAsVideoScreenplayWork.en
rdaw:P10098,rdaw:adaptedAsRadioScriptWork.en
rdaw:P10099,rdaw:freelyTranslatedAsWork.en
rdaw:P10100,rdaw:descriptionOfWork.en
rdaw:P10101,rdaw:subseriesOf.en
rdaw:P10102,rdaw:issueOf.en
rdaw:P10103,rdaw:complementedByWork.en
rdaw:P10104,rdaw:separatedIntoWork.en
rdaw:P10105,rdaw:screenplayForWork.en
rdaw:P10106,rdaw:incidentalMusicForWork.en
rdaw:P10107,rdaw:abstract.en
rdaw:P10108,rdaw:augmentedByWork.en
rdaw:P10109,rdaw:summary.en
rdaw:P10112,rdaw:addendaWork.en
rdaw:P10113,rdaw:adaptedAsLibrettoWork.en
rdaw:P10114,rdaw:workReviewedBy.en
rdaw:P10115,rdaw:workCritiquedBy.en
rdaw:P10116,rdaw:workCommentaryIn.en
rdaw:P10117,rdaw:imitatedAsWork.en
rdaw:P10118,rdaw:workDescribedBy.en
rdaw:P10119,rdaw:expandedAsWork.en
rdaw:P10120,rdaw:workEvaluatedBy.en
rdaw:P10121,rdaw:workAnalysedIn.en
rdaw:P10122,rdaw:prequelWork.en
rdaw:P10123,rdaw:appendixWork.en
rdaw:P10124,rdaw:guideWork.en
rdaw:P10125,rdaw:abridgementOfWork.en
rdaw:P10126,rdaw:abstractOf.en
rdaw:P10127,rdaw:dramatizationOfWork.en
rdaw:P10128,rdaw:verseAdaptationOfWork.en
rdaw:P10129,rdaw:motionPictureAdaptationOfWork.en
rdaw:P10130,rdaw:novelizationOfWork.en
rdaw:P10131,rdaw:radioAdaptationOfWork.en
rdaw:P10132,rdaw:televisionAdaptationOfWork.en
rdaw:P10133,rdaw:screenplayBasedOnWork.en
rdaw:P10134,rdaw:motionPictureScreenplayBasedOnWork.en
rdaw:P10135,rdaw:televisionScreenplayBasedOnWork.en
rdaw:P10136,rdaw:videoScreenplayBasedOnWork.en
rdaw:P10137,rdaw:radioScriptBasedOnWork.en
rdaw:P10138,rdaw:videoAdaptationOfWork.en
rdaw:P10139,rdaw:digestOfWork.en
rdaw:P10140,rdaw:analysisOfWork.en
rdaw:P10141,rdaw:issue.en
rdaw:P10142,rdaw:adaptationOfWork.en
rdaw:P10143,rdaw:freeTranslationOfWork.en
rdaw:P10144,rdaw:parodiedAsWork.en
rdaw:P10145,rdaw:absorbedByWork.en
rdaw:P10146,rdaw:absorbedInPartByWork.en
rdaw:P10147,rdaw:partWork.en
rdaw:P10148,rdaw:derivativeWork.en
rdaw:P10149,rdaw:errataToWork.en
rdaw:P10150,rdaw:guideToWork.en
rdaw:P10151,rdaw:appendixToWork.en
rdaw:P10152,rdaw:illustrationsForWork.en
rdaw:P10153,rdaw:evaluationOfWork.en
rdaw:P10154,rdaw:supplementToWork.en
rdaw:P10155,rdaw:adaptedAsWork.en
rdaw:P10156,rdaw:precededByWork.en
rdaw:P10159,rdaw:screenplayWork.en
rdaw:P10160,rdaw:motionPictureScreenplayWork.en
rdaw:P10161,rdaw:musicalSettingOfWork.en
rdaw:P10162,rdaw:radioScriptWork.en
rdaw:P10163,rdaw:televisionScreenplayWork.en
rdaw:P10164,rdaw:videoScreenplayWork.en
rdaw:P10165,rdaw:librettoWork.en
rdaw:P10166,rdaw:paraphrasedAsWork.en
rdaw:P10167,rdaw:abridgedAsWork.en
rdaw:P10168,rdaw:splitFromWork.en
rdaw:P10169,rdaw:separatedFromWork.en
rdaw:P10170,rdaw:succeededByWork.en
rdaw:P10171,rdaw:digestedAsWork.en
rdaw:P10172,rdaw:supplementWork.en
rdaw:P10173,rdaw:screenplayForMotionPictureWork.en
rdaw:P10174,rdaw:screenplayForTelevisionProgramWork.en
rdaw:P10175,rdaw:screenplayForVideoWork.en
rdaw:P10176,rdaw:scriptForRadioProgramWork.en
rdaw:P10177,rdaw:addendaToWork.en
rdaw:P10178,rdaw:reviewOfWork.en
rdaw:P10179,rdaw:summaryOf.en
rdaw:P10182,rdaw:critiqueOfWork.en
rdaw:P10183,rdaw:choreographicAdaptationOfWork.en
rdaw:P10184,rdaw:expandedVersionOfWork.en
rdaw:P10185,rdaw:remakeOfWork.en
rdaw:P10186,rdaw:paraphraseOfWork.en
rdaw:P10187,rdaw:commentaryOnWork.en
rdaw:P10189,rdaw:librettoBasedOnWork.en
rdaw:P10190,rdaw:sourceWork.en
rdaw:P10191,rdaw:continuedByWork.en
rdaw:P10192,rdaw:augmentationOfWork.en
rdaw:P10193,rdaw:abstractsForWork.en
rdaw:P10196,rdaw:imitationOfWork.en
rdaw:P10197,rdaw:parodyOfWork.en
rdaw:P10198,rdaw:relatedWorkOfWork.en
rdaw:P10199,rdaw:epoch.en
rdaw:P10200,rdaw:landscapeArchitectAgent.en
rdaw:P10202,rdaw:sculptorAgent.en
rdaw:P10203,rdaw:screenwriterAgent.en
rdaw:P10204,rdaw:lyricistAgent.en
rdaw:P10205,rdaw:librettistAgent.en
rdaw:P10206,rdaw:replacementInPartOfWork.en
rdaw:P10207,rdaw:replacementOfWork.en
rdaw:P10209,rdaw:dissertationOrThesisInformation.en
rdaw:P10210,rdaw:historyOfWork.en
rdaw:P10211,rdaw:splitIntoWork.en
rdaw:P10212,rdaw:mergedToFormWork.en
rdaw:P10213,rdaw:mergerOfWork.en
rdaw:P10214,rdaw:equinox.en
rdaw:P10215,rdaw:yearDegreeGranted.en
rdaw:P10216,rdaw:coverageOfContent.en
rdaw:P10217,rdaw:intendedAudienceOfRepresentativeExpression.en
rdaw:P10218,rdaw:placeOfOriginOfWork.en
rdaw:P10219,rdaw:dateOfWork.en
rdaw:P10220,rdaw:mediumOfPerformanceOfMusicalContentOfRepresentativeExpression.en
rdaw:P10221,rdaw:keyOfRepresentativeExpression.en
rdaw:P10222,rdaw:natureOfContent.en
