*label_en,lexicalAlias_en,*uri,*type,domain,subPropertyOf[0],subPropertyOf[1],subPropertyOf[2],*status
has related person of person,rdaad:relatedPersonOfPerson.en,rdaad:P50316,property,rdac:C10004,rdaa:P50316,rdaad:P50315,rdaad:P50220,Published
has related place of agent,rdaad:relatedPlaceOfAgent.en,rdaad:P50338,property,rdac:C10002,rdaa:P50338,rdaad:P50304,rdaxd:P00010,Published
has related place of collective agent,rdaad:relatedPlaceOfCollectiveAgent.en,rdaad:P50342,property,rdac:C10011,rdaa:P50342,rdaad:P50360,rdaad:P50338,Published
has related place of corporate body,rdaad:relatedPlaceOfCorporateBody.en,rdaad:P50350,property,rdac:C10005,rdaa:P50350,rdaad:P50328,rdaad:P50342,Published
has related place of family,rdaad:relatedPlaceOfFamily.en,rdaad:P50354,property,rdac:C10008,rdaa:P50354,rdaad:P50319,rdaad:P50342,Published
has related place of person,rdaad:relatedPlaceOfPerson.en,rdaad:P50346,property,rdac:C10004,rdaa:P50346,rdaad:P50310,rdaad:P50338,Published
has related RDA entity of agent,rdaad:relatedRDAEntityOfAgent.en,rdaad:P50304,property,rdac:C10002,rdaa:P50304,rdaxd:P00001,,Published
has related RDA entity of collective agent,rdaad:relatedRDAEntityOfCollectiveAgent.en,rdaad:P50360,property,rdac:C10011,rdaa:P50360,rdaad:P50304,,Published
has related RDA entity of corporate body,rdaad:relatedRDAEntityOfCorporateBody.en,rdaad:P50328,property,rdac:C10005,rdaa:P50328,rdaad:P50360,,Published
has related RDA entity of family,rdaad:relatedRDAEntityOfFamily.en,rdaad:P50319,property,rdac:C10008,rdaa:P50319,rdaad:P50360,,Published
has related RDA entity of person,rdaad:relatedRDAEntityOfPerson.en,rdaad:P50310,property,rdac:C10004,rdaa:P50310,rdaad:P50304,,Published
has related timespan of agent,rdaad:relatedTimespanOfAgent.en,rdaad:P50339,property,rdac:C10002,rdaa:P50339,rdaad:P50304,rdaxd:P00011,Published
has related timespan of collective agent,rdaad:relatedTimespanOfCollectiveAgent.en,rdaad:P50343,property,rdac:C10011,rdaa:P50343,rdaad:P50360,rdaad:P50339,Published
has related timespan of corporate body,rdaad:relatedTimespanOfCorporateBody.en,rdaad:P50351,property,rdac:C10005,rdaa:P50351,rdaad:P50328,rdaad:P50343,Published
has related timespan of family,rdaad:relatedTimespanOfFamily.en,rdaad:P50355,property,rdac:C10008,rdaa:P50355,rdaad:P50319,rdaad:P50343,Published
has related timespan of person,rdaad:relatedTimespanOfPerson.en,rdaad:P50347,property,rdac:C10004,rdaa:P50347,rdaad:P50310,rdaad:P50339,Published
has related work of agent,rdaad:relatedWorkOfAgent.en,rdaad:P50305,property,rdac:C10002,rdaa:P50305,rdaad:P50304,rdaxd:P00002,Published
has related work of collective agent,rdaad:relatedWorkOfCollectiveAgent.en,rdaad:P50357,property,rdac:C10011,rdaa:P50357,rdaad:P50360,rdaad:P50305,Published
has related work of corporate body,rdaad:relatedWorkOfCorporateBody.en,rdaad:P50329,property,rdac:C10005,rdaa:P50329,rdaad:P50328,rdaad:P50357,Published
has related work of family,rdaad:relatedWorkOfFamily.en,rdaad:P50320,property,rdac:C10008,rdaa:P50320,rdaad:P50319,rdaad:P50357,Published
has related work of person,rdaad:relatedWorkOfPerson.en,rdaad:P50311,property,rdac:C10004,rdaa:P50311,rdaad:P50310,rdaad:P50305,Published
has sponsored corporate body of agent,rdaad:sponsoredCorporateBodyOfAgent.en,rdaad:P51098,property,rdac:C10002,rdaa:P51098,rdaad:P50218,,Published
has sponsored corporate body of collective agent,rdaad:sponsoredCorporateBodyOfCollectiveAgent.en,rdaad:P51099,property,rdac:C10011,rdaa:P51099,rdaad:P50359,rdaad:P51098,Published
has sponsored corporate body of corporate body,rdaad:sponsoredCorporateBodyOfCorporateBody.en,rdaad:P50009,property,rdac:C10005,rdaa:P50009,rdaad:P50336,rdaad:P51099,Published
has sponsored corporate body of family,rdaad:sponsoredCorporateBodyOfFamily.en,rdaad:P50063,property,rdac:C10008,rdaa:P50063,rdaad:P50327,rdaad:P51099,Published
has sponsored corporate body of person,rdaad:sponsoredCorporateBodyOfPerson.en,rdaad:P50371,property,rdac:C10004,rdaa:P50371,rdaad:P50318,rdaad:P51098,Published
has sponsored work of agent,rdaad:sponsoredWorkOfAgent.en,rdaad:P50226,property,rdac:C10002,rdaa:P50226,rdaad:P50305,,Published
has sponsored work of collective agent,rdaad:sponsoredWorkOfCollectiveAgent.en,rdaad:P51100,property,rdac:C10011,rdaa:P51100,rdaad:P50357,rdaad:P50226,Published
has sponsored work of corporate body,rdaad:sponsoredWorkOfCorporateBody.en,rdaad:P51101,property,rdac:C10005,rdaa:P51101,rdaad:P50329,rdaad:P51100,Published
has sponsored work of family,rdaad:sponsoredWorkOfFamily.en,rdaad:P51102,property,rdac:C10008,rdaa:P51102,rdaad:P50320,rdaad:P51100,Published
has sponsored work of person,rdaad:sponsoredWorkOfPerson.en,rdaad:P51103,property,rdac:C10004,rdaa:P51103,rdaad:P50311,rdaad:P50226,Published
has sponsoring agent of corporate body,rdaad:sponsoringAgentOfCorporateBody.en,rdaad:P51096,property,rdac:C10005,rdaa:P51096,rdaad:P50333,,Published
has sponsoring collective agent of corporate body,rdaad:sponsoringCollectiveAgentOfCorporateBody.en,rdaad:P51097,property,rdac:C10005,rdaa:P51097,rdaad:P50349,rdaad:P51096,Published
has sponsoring corporate body of corporate body,rdaad:sponsoringCorporateBodyOfCorporateBody.en,rdaad:P50015,property,rdac:C10005,rdaa:P50015,rdaad:P50336,rdaad:P51097,Published
has sponsoring family of corporate body,rdaad:sponsoringFamilyOfCorporateBody.en,rdaad:P50021,property,rdac:C10005,rdaa:P50021,rdaad:P50335,rdaad:P51097,Published
has sponsoring person of corporate body,rdaad:sponsoringPersonOfCorporateBody.en,rdaad:P50028,property,rdac:C10005,rdaa:P50028,rdaad:P50334,rdaad:P51096,Published
has student,rdaad:student.en,rdaad:P50281,property,rdac:C10004,rdaa:P50281,rdaad:P50316,,Published
has successor of collective agent,rdaad:successorOfCollectiveAgent.en,rdaad:P50423,property,rdac:C10011,rdaa:P50423,rdaad:P50341,,Published
has successor of corporate body,rdaad:successor.en,rdaad:P50016,property,rdac:C10005,rdaa:P50016,rdaad:P50336,rdaad:P50423,Published
has successor of family,rdaad:successorOfFamily.en,rdaad:P50424,property,rdac:C10008,rdaa:P50424,rdaad:P50326,rdaad:P50423,Published
has surname,rdaad:surname.en,rdaad:P50291,property,rdac:C10004,rdaa:P50291,rdaad:P50111,,Published
has teacher,rdaad:teacher.en,rdaad:P50282,property,rdac:C10004,rdaa:P50282,rdaad:P50316,,Published
"has term of rank, honour, or office",rdaad:titleOfPerson.en,rdaad:P50110,property,rdac:C10004,rdaa:P50110,,,Published
has trustee,rdaad:trustee.en,rdaad:P50285,property,rdac:C10005,rdaa:P50285,rdaad:P50027,,Published
has undifferentiated name indicator (Deprecated),rdaad:undifferentiatedNameIndicator.en,rdaad:P50093,property,rdac:C10004,rdaa:P50093,,,Deprecated
has variant access point for agent,rdaad:variantAccessPointForAgent.en,rdaad:P50404,property,rdac:C10002,rdaa:P50404,rdaad:P50373,rdaxd:P00022,Published
has variant access point for collective agent,rdaad:variantAccessPointForCollectiveAgent.en,rdaad:P50406,property,rdac:C10011,rdaa:P50406,rdaad:P50374,rdaad:P50404,Published
has variant access point for corporate body,rdaad:variantAccessPointForCorporateBody.en,rdaad:P50408,property,rdac:C10005,rdaa:P50408,rdaad:P50375,rdaad:P50406,Published
has variant access point for family,rdaad:variantAccessPointForFamily.en,rdaad:P50410,property,rdac:C10008,rdaa:P50410,rdaad:P50376,rdaad:P50406,Published
has variant access point for person,rdaad:variantAccessPointForPerson.en,rdaad:P50412,property,rdac:C10004,rdaa:P50412,rdaad:P50377,rdaad:P50404,Published
has variant name of agent,rdaad:variantNameOfAgent.en,rdaad:P50415,property,rdac:C10002,rdaa:P50415,rdaad:P50385,rdaxd:P00023,Published
has variant name of collective agent,rdaad:variantNameOfCollectiveAgent.en,rdaad:P50416,property,rdac:C10011,rdaa:P50416,rdaad:P50386,rdaad:P50415,Published
has variant name of corporate body,rdaad:variantNameForCorporateBody.en,rdaad:P50025,property,rdac:C10005,rdaa:P50025,rdaad:P50032,rdaad:P50416,Published
has variant name of family,rdaad:variantNameForFamily.en,rdaad:P50054,property,rdac:C10008,rdaa:P50054,rdaad:P50061,rdaad:P50416,Published
has variant name of person,rdaad:variantNameForPerson.en,rdaad:P50103,property,rdac:C10004,rdaa:P50103,rdaad:P50111,rdaad:P50415,Published
is abridger agent of,rdaad:abridgerAgentOf.en,rdaad:P50157,property,rdac:C10002,rdaa:P50157,rdaad:P50447,,Published
is abridger collective agent of,rdaad:abridgerCollectiveAgentOf.en,rdaad:P50766,property,rdac:C10011,rdaa:P50766,rdaad:P50744,rdaad:P50157,Published
is abridger corporate body of,rdaad:abridgerCorporateBodyOf.en,rdaad:P50917,property,rdac:C10005,rdaa:P50917,rdaad:P50895,rdaad:P50766,Published
is abridger family of,rdaad:abridgerFamilyOf.en,rdaad:P51068,property,rdac:C10008,rdaa:P51068,rdaad:P51046,rdaad:P50766,Published
is abridger person of,rdaad:abridgerPersonOf.en,rdaad:P50615,property,rdac:C10004,rdaa:P50615,rdaad:P50593,rdaad:P50157,Published
is academic supervisor of,rdaad:academicSupervisorOf.en,rdaad:P50458,property,rdac:C10004,rdaa:P50458,rdaad:P50311,,Published
is actor agent of,rdaad:actorAgentOf.en,rdaad:P50071,property,rdac:C10002,rdaa:P50071,rdaad:P50147,,Published
is actor collective agent of,rdaad:actorCollectiveAgentOf.en,rdaad:P50719,property,rdac:C10011,rdaa:P50719,rdaad:P50754,rdaad:P50071,Published
is actor corporate body of,rdaad:actorCorporateBodyOf.en,rdaad:P50870,property,rdac:C10005,rdaa:P50870,rdaad:P50905,rdaad:P50719,Published
is actor family of,rdaad:actorFamilyOf.en,rdaad:P51021,property,rdac:C10008,rdaa:P51021,rdaad:P51056,rdaad:P50719,Published
is actor person of,rdaad:actorPersonOf.en,rdaad:P50568,property,rdac:C10004,rdaa:P50568,rdaad:P50603,rdaad:P50071,Published
is addressee agent of,rdaad:addresseeAgentOf.en,rdaad:P50209,property,rdac:C10002,rdaa:P50209,rdaad:P50305,,Published
is addressee collective agent of,rdaad:addresseeCollectiveAgentOf.en,rdaad:P50674,property,rdac:C10011,rdaa:P50674,rdaad:P50357,rdaad:P50209,Published
is addressee corporate body of,rdaad:addresseeCorporateBodyOf.en,rdaad:P50825,property,rdac:C10005,rdaa:P50825,rdaad:P50329,rdaad:P50674,Published
is addressee family of,rdaad:addresseeFamilyOf.en,rdaad:P50976,property,rdac:C10008,rdaa:P50976,rdaad:P50320,rdaad:P50674,Published
is addressee person of,rdaad:addresseePersonOf.en,rdaad:P50523,property,rdac:C10004,rdaa:P50523,rdaad:P50311,rdaad:P50209,Published
is agent described in,rdaad:agentDescribedIn.en,rdaad:P50426,property,rdac:C10002,rdaa:P50426,rdaad:P50366,,Published
is aggregator agent of,rdaad:aggregatorAgentOf.en,rdaad:P50453,property,rdac:C10002,rdaa:P50453,rdaad:P50204,,Published
is aggregator collective agent of,rdaad:aggregatorCollectiveAgentOf.en,rdaad:P50679,property,rdac:C10011,rdaa:P50679,rdaad:P50693,rdaad:P50453,Published
is aggregator corporate body of,rdaad:aggregatorCorporateBodyOf.en,rdaad:P50830,property,rdac:C10005,rdaa:P50830,rdaad:P50844,rdaad:P50679,Published
is aggregator family of,rdaad:aggregatorFamilyOf.en,rdaad:P50981,property,rdac:C10008,rdaa:P50981,rdaad:P50995,rdaad:P50679,Published
is aggregator person of,rdaad:aggregatorPersonOf.en,rdaad:P50528,property,rdac:C10004,rdaa:P50528,rdaad:P50542,rdaad:P50453,Published
is animator agent of,rdaad:animatorAgentOf.en,rdaad:P50136,property,rdac:C10002,rdaa:P50136,rdaad:P50449,,Published
is animator collective agent of,rdaad:animatorCollectiveAgentOf.en,rdaad:P50738,property,rdac:C10011,rdaa:P50738,rdaad:P50774,rdaad:P50136,Published
is animator corporate body of,rdaad:animatorCorporateBodyOf.en,rdaad:P50889,property,rdac:C10005,rdaa:P50889,rdaad:P50925,rdaad:P50738,Published
is animator family of,rdaad:animatorFamilyOf.en,rdaad:P51040,property,rdac:C10008,rdaa:P51040,rdaad:P51076,rdaad:P50738,Published
is animator person of,rdaad:animatorPersonOf.en,rdaad:P50587,property,rdac:C10004,rdaa:P50587,rdaad:P50623,rdaad:P50136,Published
is annotator of,rdaad:annotatorOf.en,rdaad:P50128,property,rdac:C10004,rdaa:P50128,rdaad:P50636,,Published
is appellant corporate body of,rdaad:appellantCorporateBodyOf.en,rdaad:P50042,property,rdac:C10005,rdaa:P50042,rdaad:P50844,,Published
is appellant person of,rdaad:appellantPersonOf.en,rdaad:P50122,property,rdac:C10004,rdaa:P50122,rdaad:P50542,,Published
is appellee corporate body of,rdaad:appelleeCorporateBodyOf.en,rdaad:P50002,property,rdac:C10005,rdaa:P50002,rdaad:P50844,,Published
is appellee person of,rdaad:appelleePersonOf.en,rdaad:P50085,property,rdac:C10004,rdaa:P50085,rdaad:P50542,,Published
is architect agent of,rdaad:architectAgentOf.en,rdaad:P50196,property,rdac:C10002,rdaa:P50196,rdaad:P50204,,Published
is architect collective agent of,rdaad:architectCollectiveAgentOf.en,rdaad:P50680,property,rdac:C10011,rdaa:P50680,rdaad:P50693,rdaad:P50196,Published
is architect corporate body of,rdaad:architectCorporateBodyOf.en,rdaad:P50831,property,rdac:C10005,rdaa:P50831,rdaad:P50844,rdaad:P50680,Published
is architect family of,rdaad:architectFamilyOf.en,rdaad:P50982,property,rdac:C10008,rdaa:P50982,rdaad:P50995,rdaad:P50680,Published
is architect person of,rdaad:architectPersonOf.en,rdaad:P50529,property,rdac:C10004,rdaa:P50529,rdaad:P50542,rdaad:P50196,Published
is arranger agent of music of,rdaad:arrangerAgentOfMusicOf.en,rdaad:P50137,property,rdac:C10002,rdaa:P50137,rdaad:P50447,,Published
is arranger collective agent of music of,rdaad:arrangerCollectiveAgentOfMusicOf.en,rdaad:P50765,property,rdac:C10011,rdaa:P50765,rdaad:P50744,rdaad:P50137,Published
is arranger corporate body of music of,rdaad:arrangerCorporateBodyOfMusicOf.en,rdaad:P50916,property,rdac:C10005,rdaa:P50916,rdaad:P50895,rdaad:P50765,Published
is arranger family of music of,rdaad:arrangerFamilyOfMusicOf.en,rdaad:P51067,property,rdac:C10008,rdaa:P51067,rdaad:P51046,rdaad:P50765,Published
is arranger person of music of,rdaad:arrangerPersonOfMusicOf.en,rdaad:P50614,property,rdac:C10004,rdaa:P50614,rdaad:P50593,rdaad:P50137,Published
is art director agent of,rdaad:artDirectorAgentOf.en,rdaad:P50146,property,rdac:C10002,rdaa:P50146,rdaad:P50449,,Published
is art director collective agent of,rdaad:artDirectorCollectiveAgentOf.en,rdaad:P50750,property,rdac:C10011,rdaa:P50750,rdaad:P50774,rdaad:P50146,Published
is art director corporate body of,rdaad:artDirectorCorporateBodyOf.en,rdaad:P50901,property,rdac:C10005,rdaa:P50901,rdaad:P50925,rdaad:P50750,Published
is art director family of,rdaad:artDirectorFamilyOf.en,rdaad:P51052,property,rdac:C10008,rdaa:P51052,rdaad:P51076,rdaad:P50750,Published
is art director person of,rdaad:artDirectorPersonOf.en,rdaad:P50599,property,rdac:C10004,rdaa:P50599,rdaad:P50623,rdaad:P50146,Published
is artist agent of,rdaad:artistAgentOf.en,rdaad:P50192,property,rdac:C10002,rdaa:P50192,rdaad:P50204,,Published
is artist collective agent of,rdaad:artistCollectiveAgentOf.en,rdaad:P50691,property,rdac:C10011,rdaa:P50691,rdaad:P50693,rdaad:P50192,Published
is artist corporate body of,rdaad:artistCorporateBodyOf.en,rdaad:P50842,property,rdac:C10005,rdaa:P50842,rdaad:P50844,rdaad:P50691,Published
is artist family of,rdaad:artistFamilyOf.en,rdaad:P50993,property,rdac:C10008,rdaa:P50993,rdaad:P50995,rdaad:P50691,Published
is artist person of,rdaad:artistPersonOf.en,rdaad:P50540,property,rdac:C10004,rdaa:P50540,rdaad:P50542,rdaad:P50192,Published
is assigner agent of,rdaad:assignerAgentOf.en,rdaad:P50396,property,rdac:C10002,rdaa:P50396,rdaad:P50340,,Published
is assigner collective agent of,rdaad:assignerCollectiveAgentOf.en,rdaad:P50397,property,rdac:C10011,rdaa:P50397,rdaad:P50344,rdaad:P50396,Published
is assigner corporate body of,rdaad:assignerCorporateBodyOf.en,rdaad:P50398,property,rdac:C10005,rdaa:P50398,rdaad:P50352,rdaad:P50397,Published
is assigner family of,rdaad:assignerFamilyOf.en,rdaad:P50399,property,rdac:C10008,rdaa:P50399,rdaad:P50356,rdaad:P50397,Published
is assigner person of,rdaad:assignerPersonOf.en,rdaad:P50400,property,rdac:C10004,rdaa:P50400,rdaad:P50348,rdaad:P50396,Published
is assistant to,rdaad:assistantTo.en,rdaad:P50276,property,rdac:C10004,rdaa:P50276,rdaad:P50274,,Published
is audio engineer agent of,rdaad:audioEngineerAgentOf.en,rdaad:P50296,property,rdac:C10002,rdaa:P50296,rdaad:P50449,,Published
is audio engineer collective agent of,rdaad:audioEngineerCollectiveAgentOf.en,rdaad:P50746,property,rdac:C10011,rdaa:P50746,rdaad:P50774,rdaad:P50296,Published
is audio engineer corporate body of,rdaad:audioEngineerCorporateBodyOf.en,rdaad:P50897,property,rdac:C10005,rdaa:P50897,rdaad:P50925,rdaad:P50746,Published
is audio engineer family of,rdaad:audioEngineerFamilyOf.en,rdaad:P51048,property,rdac:C10008,rdaa:P51048,rdaad:P51076,rdaad:P50746,Published
is audio engineer person of,rdaad:audioEngineerPersonOf.en,rdaad:P50595,property,rdac:C10004,rdaa:P50595,rdaad:P50623,rdaad:P50296,Published
is audio producer agent of,rdaad:audioProducerAgentOf.en,rdaad:P50295,property,rdac:C10002,rdaa:P50295,rdaad:P50201,,Published
is audio producer collective agent of,rdaad:audioProducerCollectiveAgentOf.en,rdaad:P50698,property,rdac:C10011,rdaa:P50698,rdaad:P50701,rdaad:P50295,Published
is audio producer corporate body of,rdaad:audioProducerCorporateBodyOf.en,rdaad:P50849,property,rdac:C10005,rdaa:P50849,rdaad:P50852,rdaad:P50698,Published
is audio producer family of,rdaad:audioProducerFamilyOf.en,rdaad:P51000,property,rdac:C10008,rdaa:P51000,rdaad:P51003,rdaad:P50698,Published
is audio producer person of,rdaad:audioProducerPersonOf.en,rdaad:P50547,property,rdac:C10004,rdaa:P50547,rdaad:P50550,rdaad:P50295,Published
is author agent of,rdaad:authorAgentOf.en,rdaad:P50195,property,rdac:C10002,rdaa:P50195,rdaad:P50204,,Published
is author collective agent of,rdaad:authorCollectiveAgentOf.en,rdaad:P50692,property,rdac:C10011,rdaa:P50692,rdaad:P50693,rdaad:P50195,Published
is author corporate body of,rdaad:authorCorporateBodyOf.en,rdaad:P50843,property,rdac:C10005,rdaa:P50843,rdaad:P50844,rdaad:P50692,Published
is author family of,rdaad:authorFamilyOf.en,rdaad:P50994,property,rdac:C10008,rdaa:P50994,rdaad:P50995,rdaad:P50692,Published
is author of expression of (Deprecated),rdaad:authorOfExpressionOf.en,rdaad:P50452,property,rdac:C10002,,,,Deprecated
is author person of,rdaad:authorPersonOf.en,rdaad:P50541,property,rdac:C10004,rdaa:P50541,rdaad:P50542,rdaad:P50195,Published
is autographer of,rdaad:autographerOf.en,rdaad:P50129,property,rdac:C10004,rdaa:P50129,rdaad:P50636,,Published
is binder agent of,rdaad:binderAgentOf.en,rdaad:P50123,property,rdac:C10002,rdaa:P50123,rdaad:P50308,,Published
is binder collective agent of,rdaad:binderCollectiveAgentOf.en,rdaad:P50779,property,rdac:C10011,rdaa:P50779,rdaad:P50363,rdaad:P50123,Published
is binder corporate body of,rdaad:binderCorporateBodyOf.en,rdaad:P50930,property,rdac:C10005,rdaa:P50930,rdaad:P50332,rdaad:P50779,Published
is binder family of,rdaad:binderFamilyOf.en,rdaad:P51081,property,rdac:C10008,rdaa:P51081,rdaad:P50323,rdaad:P50779,Published
is binder person of,rdaad:binderPersonOf.en,rdaad:P50628,property,rdac:C10004,rdaa:P50628,rdaad:P50314,rdaad:P50123,Published
is book artist agent of,rdaad:bookArtistAgentOf.en,rdaad:P50247,property,rdac:C10002,rdaa:P50247,rdaad:P50192,,Published
is book artist collective agent of,rdaad:bookArtistCollectiveAgentOf.en,rdaad:P50695,property,rdac:C10011,rdaa:P50695,rdaad:P50691,rdaad:P50247,Published
is book artist corporate body of,rdaad:bookArtistCorporateBodyOf.en,rdaad:P50846,property,rdac:C10005,rdaa:P50846,rdaad:P50842,rdaad:P50695,Published
is book artist family of,rdaad:bookArtistFamilyOf.en,rdaad:P50997,property,rdac:C10008,rdaa:P50997,rdaad:P50993,rdaad:P50695,Published
is book artist person of,rdaad:bookArtistPersonOf.en,rdaad:P50544,property,rdac:C10004,rdaa:P50544,rdaad:P50540,rdaad:P50247,Published
is book designer agent of,rdaad:bookDesignerAgentOf.en,rdaad:P50170,property,rdac:C10002,rdaa:P50170,rdaad:P50202,,Published
is book designer collective agent of,rdaad:bookDesignerCollectiveAgentOf.en,rdaad:P50660,property,rdac:C10011,rdaa:P50660,rdaad:P50656,rdaad:P50170,Published
is book designer corporate body of,rdaad:bookDesignerCorporateBodyOf.en,rdaad:P50811,property,rdac:C10005,rdaa:P50811,rdaad:P50807,rdaad:P50660,Published
is book designer family of,rdaad:bookDesignerFamilyOf.en,rdaad:P50962,property,rdac:C10008,rdaa:P50962,rdaad:P50958,rdaad:P50660,Published
is book designer person of,rdaad:bookDesignerPersonOf.en,rdaad:P50509,property,rdac:C10004,rdaa:P50509,rdaad:P50505,rdaad:P50170,Published
is braille embosser agent of,rdaad:brailleEmbosserAgentOf.en,rdaad:P50172,property,rdac:C10002,rdaa:P50172,rdaad:P50202,,Published
is braille embosser collective agent of,rdaad:brailleEmbosserCollectiveAgentOf.en,rdaad:P50649,property,rdac:C10011,rdaa:P50649,rdaad:P50656,rdaad:P50172,Published
is braille embosser corporate body of,rdaad:brailleEmbosserCorporateBodyOf.en,rdaad:P50800,property,rdac:C10005,rdaa:P50800,rdaad:P50807,rdaad:P50649,Published
is braille embosser family of,rdaad:brailleEmbosserFamilyOf.en,rdaad:P50951,property,rdac:C10008,rdaa:P50951,rdaad:P50958,rdaad:P50649,Published
is braille embosser person of,rdaad:brailleEmbosserPersonOf.en,rdaad:P50498,property,rdac:C10004,rdaa:P50498,rdaad:P50505,rdaad:P50172,Published
is broadcaster agent of,rdaad:broadcasterAgentOf.en,rdaad:P50168,property,rdac:C10002,rdaa:P50168,rdaad:P50203,,Published
is broadcaster collective agent of,rdaad:broadcasterCollectiveAgentOf.en,rdaad:P50644,property,rdac:C10011,rdaa:P50644,rdaad:P50658,rdaad:P50168,Published
is broadcaster corporate body of,rdaad:broadcasterCorporateBodyOf.en,rdaad:P50795,property,rdac:C10005,rdaa:P50795,rdaad:P50809,rdaad:P50644,Published
is broadcaster family of,rdaad:broadcasterFamilyOf.en,rdaad:P50946,property,rdac:C10008,rdaa:P50946,rdaad:P50960,rdaad:P50644,Published
is broadcaster person of,rdaad:broadcasterPersonOf.en,rdaad:P50493,property,rdac:C10004,rdaa:P50493,rdaad:P50507,rdaad:P50168,Published
is calligrapher agent of,rdaad:calligrapherAgentOf.en,rdaad:P50246,property,rdac:C10002,rdaa:P50246,rdaad:P50192,,Published
is calligrapher collective agent of,rdaad:calligrapherCollectiveAgentOf.en,rdaad:P50687,property,rdac:C10011,rdaa:P50687,rdaad:P50691,rdaad:P50246,Published
is calligrapher corporate body of,rdaad:calligrapherCorporateBodyOf.en,rdaad:P50838,property,rdac:C10005,rdaa:P50838,rdaad:P50842,rdaad:P50687,Published
is calligrapher family of,rdaad:calligrapherFamilyOf.en,rdaad:P50989,property,rdac:C10008,rdaa:P50989,rdaad:P50993,rdaad:P50687,Published
is calligrapher person of,rdaad:calligrapherPersonOf.en,rdaad:P50536,property,rdac:C10004,rdaa:P50536,rdaad:P50540,rdaad:P50246,Published
is cartographer agent of work of,rdaad:cartographerAgentOfWorkOf.en,rdaad:P50186,property,rdac:C10002,rdaa:P50186,rdaad:P50204,,Published
is cartographer collective agent of work of,rdaad:cartographerCollectiveAgentOfWorkOf.en,rdaad:P50676,property,rdac:C10011,rdaa:P50676,rdaad:P50693,rdaad:P50186,Published
is cartographer corporate body of work of,rdaad:cartographerCorporateBodyOfWorkOf.en,rdaad:P50827,property,rdac:C10005,rdaa:P50827,rdaad:P50844,rdaad:P50676,Published
is cartographer family of work of,rdaad:cartographerFamilyOfWorkOf.en,rdaad:P50978,property,rdac:C10008,rdaa:P50978,rdaad:P50995,rdaad:P50676,Published
is cartographer of expression of (Deprecated),rdaad:cartographerExpressionOf.en,rdaad:P50150,property,rdac:C10002,rdaa:P50150,rdaad:P50451,,Deprecated
is cartographer person of work of,rdaad:cartographerPersonOfWorkOf.en,rdaad:P50525,property,rdac:C10004,rdaa:P50525,rdaad:P50542,rdaad:P50186,Published
is caster agent of,rdaad:casterAgentOf.en,rdaad:P50174,property,rdac:C10002,rdaa:P50174,rdaad:P50202,,Published
is caster collective agent of,rdaad:casterCollectiveAgentOf.en,rdaad:P50653,property,rdac:C10011,rdaa:P50653,rdaad:P50656,rdaad:P50174,Published
is caster corporate body of,rdaad:casterCorporateBodyOf.en,rdaad:P50804,property,rdac:C10005,rdaa:P50804,rdaad:P50807,rdaad:P50653,Published
is caster family of,rdaad:casterFamilyOf.en,rdaad:P50955,property,rdac:C10008,rdaa:P50955,rdaad:P50958,rdaad:P50653,Published
is caster person of,rdaad:casterPersonOf.en,rdaad:P50502,property,rdac:C10004,rdaa:P50502,rdaad:P50505,rdaad:P50174,Published
is casting director agent of,rdaad:castingDirectorAgentOf.en,rdaad:P50294,property,rdac:C10002,rdaa:P50294,rdaad:P50204,,Published
is casting director collective agent of,rdaad:castingDirectorCollectiveAgentOf.en,rdaad:P50700,property,rdac:C10011,rdaa:P50700,rdaad:P50693,rdaad:P50294,Published
is casting director corporate body of,rdaad:castingDirectorCorporateBodyOf.en,rdaad:P50851,property,rdac:C10005,rdaa:P50851,rdaad:P50844,rdaad:P50700,Published
is casting director family of,rdaad:castingDirectorFamilyOf.en,rdaad:P51002,property,rdac:C10008,rdaa:P51002,rdaad:P50995,rdaad:P50700,Published
is casting director person of,rdaad:castingDirectorPersonOf.en,rdaad:P50549,property,rdac:C10004,rdaa:P50549,rdaad:P50542,rdaad:P50294,Published
is censor agent of,rdaad:censorAgentOf.en,rdaad:P50271,property,rdac:C10002,rdaa:P50271,rdaad:P50447,,Published
is censor collective agent of,rdaad:censorCollectiveAgentOf.en,rdaad:P50764,property,rdac:C10011,rdaa:P50764,rdaad:P50744,rdaad:P50271,Published
is censor corporate body of,rdaad:censorCorporateBodyOf.en,rdaad:P50915,property,rdac:C10005,rdaa:P50915,rdaad:P50895,rdaad:P50764,Published
is censor family of,rdaad:censorFamilyOf.en,rdaad:P51066,property,rdac:C10008,rdaa:P51066,rdaad:P51046,rdaad:P50764,Published
is censor person of,rdaad:censorPersonOf.en,rdaad:P50613,property,rdac:C10004,rdaa:P50613,rdaad:P50593,rdaad:P50271,Published
is chief executive of,rdaad:chiefExecutiveOf.en,rdaad:P50286,property,rdac:C10004,rdaa:P50286,rdaad:P50234,,Published
is choral conductor agent of,rdaad:choralConductorAgentOf.en,rdaad:P50268,property,rdac:C10002,rdaa:P50268,rdaad:P50070,,Published
is choral conductor collective agent of,rdaad:choralConductorCollectiveAgentOf.en,rdaad:P50740,property,rdac:C10011,rdaa:P50740,rdaad:P50743,rdaad:P50268,Published
